id_registro,id_inmueble,anio_mes_dd,consumo_kwh_mes,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,perfil_calculado
REG-00322,VIV-00322,2026-07-01,255.74,191.81,176465.2,CLP,Eficiente
REG-00323,COM-00323,2026-07-01,1892.34,1419.25,1305710.0,CLP,Eficiente
REG-00324,VIV-00324,2026-07-01,249.95,187.46,178087.0,ARS,Eficiente
REG-00325,COM-00325,2026-07-01,1754.66,1316.0,1250200.0,ARS,Eficiente
REG-00326,VIV-00326,2026-07-01,275.91,206.93,848413.0,COP,Eficiente
REG-00327,VIV-00327,2026-07-01,250.52,187.89,178495.5,ARS,Eficiente
REG-00328,VIV-00328,2026-07-01,321.67,241.25,989125.0,COP,Moderado
REG-00329,COM-00329,2026-07-01,2009.54,1507.15,1386578.0,CLP,Moderado
REG-00330,VIV-00330,2026-07-01,239.69,179.77,979.75,BRL,Eficiente
REG-00331,VIV-00331,2026-07-01,407.15,305.36,280931.2,CLP,Ineficiente
REG-00332,VIV-00332,2026-07-01,434.2,325.65,1335165.0,COP,Ineficiente
REG-00333,VIV-00333,2026-07-01,369.88,277.41,1137381.0,COP,Moderado
REG-00334,VIV-00334,2026-07-01,343.26,257.44,1403.05,BRL,Moderado
REG-00335,VIV-00335,2026-07-01,302.4,226.8,1236.06,BRL,Moderado
REG-00336,VIV-00336,2026-07-01,397.31,297.98,1221718.0,COP,Ineficiente
REG-00337,VIV-00337,2026-07-01,304.49,228.37,210100.4,CLP,Moderado
REG-00338,COM-00338,2026-07-01,1149.87,862.4,3535840.0,COP,Eficiente
REG-00339,COM-00339,2026-07-01,1585.97,1189.48,1094321.6,CLP,Eficiente
REG-00340,VIV-00340,2026-07-01,261.38,196.03,180347.6,CLP,Eficiente
REG-00341,VIV-00341,2026-07-01,237.06,177.8,3289.3,MXN,Eficiente
REG-00342,VIV-00342,2026-07-01,349.94,262.45,241454.0,CLP,Moderado
REG-00343,VIV-00343,2026-07-01,373.69,280.27,1149107.0,COP,Ineficiente
REG-00344,COM-00344,2026-07-01,911.02,683.26,2801366.0,COP,Eficiente
REG-00345,VIV-00345,2026-07-01,444.33,333.25,316587.5,ARS,Ineficiente
REG-00346,VIV-00346,2026-07-01,408.55,306.41,281897.2,CLP,Ineficiente
REG-00347,VIV-00347,2026-07-01,389.01,291.76,1094.1,PEN,Ineficiente
REG-00348,VIV-00348,2026-07-01,403.07,302.3,5592.55,MXN,Ineficiente
REG-00349,VIV-00349,2026-07-01,224.49,168.37,3114.85,MXN,Eficiente
REG-00350,VIV-00350,2026-07-01,332.03,249.02,933.83,PEN,Moderado
REG-00351,COM-00351,2026-07-01,2001.29,1500.97,5628.64,PEN,Moderado
REG-00352,VIV-00352,2026-07-01,350.62,262.97,249821.5,ARS,Moderado
REG-00353,VIV-00353,2026-07-01,413.43,310.07,1271287.0,COP,Ineficiente
REG-00354,VIV-00354,2026-07-01,265.73,199.3,183356.0,CLP,Eficiente
REG-00355,VIV-00355,2026-07-01,417.68,313.26,1707.27,BRL,Ineficiente
REG-00356,VIV-00356,2026-07-01,391.46,293.59,270102.8,CLP,Ineficiente
REG-00357,VIV-00357,2026-07-01,267.04,200.28,190266.0,ARS,Eficiente
REG-00358,VIV-00358,2026-07-01,336.83,252.62,239989.0,ARS,Moderado
REG-00359,VIV-00359,2026-07-01,349.36,262.02,241058.4,CLP,Moderado
REG-00360,VIV-00360,2026-07-01,347.71,260.78,977.92,PEN,Moderado
REG-00361,COM-00361,2026-07-01,1671.35,1253.51,23189.94,MXN,Moderado
REG-00362,VIV-00362,2026-07-01,369.5,277.12,1136192.0,COP,Moderado
REG-00363,VIV-00363,2026-07-01,275.57,206.68,847388.0,COP,Eficiente
REG-00364,COM-00364,2026-07-01,2704.22,2028.16,11053.47,BRL,Moderado
REG-00365,VIV-00365,2026-07-01,365.44,274.08,260376.0,ARS,Moderado
REG-00366,VIV-00366,2026-07-01,422.06,316.55,1187.06,PEN,Ineficiente
REG-00367,VIV-00367,2026-07-01,393.05,294.79,280050.5,ARS,Ineficiente
REG-00368,VIV-00368,2026-07-01,295.8,221.85,204102.0,CLP,Moderado
REG-00369,VIV-00369,2026-07-01,224.24,168.18,159771.0,ARS,Eficiente
REG-00370,VIV-00370,2026-07-01,362.18,271.63,258048.5,ARS,Moderado
REG-00371,VIV-00371,2026-07-01,369.66,277.25,255070.0,CLP,Moderado
REG-00372,COM-00372,2026-07-01,2250.4,1687.8,6919980.0,COP,Eficiente
REG-00373,VIV-00373,2026-07-01,238.0,178.5,164220.0,CLP,Eficiente
REG-00374,VIV-00374,2026-07-01,298.49,223.87,205960.4,CLP,Moderado
REG-00375,COM-00375,2026-07-01,1349.65,1012.24,961628.0,ARS,Eficiente
REG-00376,COM-00376,2026-07-01,2347.38,1760.54,1672513.0,ARS,Moderado
REG-00377,COM-00377,2026-07-01,2746.51,2059.88,1895089.6,CLP,Moderado
REG-00378,VIV-00378,2026-07-01,288.9,216.67,812.51,PEN,Moderado
REG-00379,COM-00379,2026-07-01,1724.68,1293.51,23929.94,MXN,Eficiente
REG-00380,VIV-00380,2026-07-01,352.28,264.21,243073.2,CLP,Moderado
REG-00381,VIV-00381,2026-07-01,367.61,275.71,5100.63,MXN,Moderado
REG-00382,VIV-00382,2026-07-01,426.69,320.02,1200.07,PEN,Ineficiente
REG-00383,VIV-00383,2026-07-01,379.36,284.52,1550.63,BRL,Ineficiente
REG-00384,VIV-00384,2026-07-01,213.45,160.09,600.34,PEN,Eficiente
REG-00385,COM-00385,2026-07-01,3341.61,2506.21,13658.84,BRL,Moderado
REG-00386,COM-00386,2026-07-01,2257.74,1693.3,31326.05,MXN,Ineficiente
REG-00387,VIV-00387,2026-07-01,298.12,223.59,838.46,PEN,Moderado
REG-00388,VIV-00388,2026-07-01,379.02,284.26,261519.2,CLP,Ineficiente
REG-00389,COM-00389,2026-07-01,2440.87,1830.65,1739117.5,ARS,Eficiente
REG-00390,VIV-00390,2026-07-01,240.63,180.47,983.56,BRL,Eficiente
REG-00391,VIV-00391,2026-07-01,370.37,277.78,1513.9,BRL,Moderado
REG-00392,VIV-00392,2026-07-01,271.3,203.48,193306.0,ARS,Eficiente
REG-00393,COM-00393,2026-07-01,3311.51,2483.63,2359448.5,ARS,Ineficiente
REG-00394,VIV-00394,2026-07-01,384.23,288.17,1181497.0,COP,Ineficiente
REG-00395,VIV-00395,2026-07-01,341.39,256.04,243238.0,ARS,Moderado
REG-00396,VIV-00396,2026-07-01,376.28,282.21,1538.04,BRL,Ineficiente
REG-00397,COM-00397,2026-07-01,1450.1,1087.57,20120.04,MXN,Eficiente
REG-00398,VIV-00398,2026-07-01,420.35,315.26,1292566.0,COP,Ineficiente
REG-00399,VIV-00399,2026-07-01,341.06,255.8,959.25,PEN,Moderado
REG-00400,VIV-00400,2026-07-01,324.27,243.2,1325.44,BRL,Moderado
REG-00401,VIV-00401,2026-07-01,233.33,175.0,166250.0,ARS,Eficiente
REG-00402,VIV-00402,2026-07-01,324.97,243.73,224231.6,CLP,Moderado
REG-00403,VIV-00403,2026-07-01,407.21,305.41,1145.29,PEN,Ineficiente
REG-00404,COM-00404,2026-07-01,881.66,661.25,2479.69,PEN,Eficiente
REG-00405,COM-00405,2026-07-01,902.63,676.97,2538.64,PEN,Moderado
REG-00406,COM-00406,2026-07-01,1785.01,1338.76,1271822.0,ARS,Ineficiente
REG-00407,VIV-00407,2026-07-01,235.78,176.84,963.78,BRL,Eficiente
REG-00408,COM-00408,2026-07-01,2268.49,1701.37,1616301.5,ARS,Ineficiente
REG-00409,VIV-00409,2026-07-01,362.52,271.89,258295.5,ARS,Moderado
REG-00410,COM-00410,2026-07-01,2752.55,2064.41,38191.58,MXN,Ineficiente
REG-00411,VIV-00411,2026-07-01,252.32,189.24,3500.94,MXN,Eficiente
REG-00412,VIV-00412,2026-07-01,432.5,324.38,298429.6,CLP,Ineficiente
REG-00413,VIV-00413,2026-07-01,401.63,301.22,1129.58,PEN,Ineficiente
REG-00414,VIV-00414,2026-07-01,420.97,315.73,290471.6,CLP,Ineficiente
REG-00415,VIV-00415,2026-07-01,388.85,291.64,1195724.0,COP,Ineficiente
REG-00416,VIV-00416,2026-07-01,263.74,197.81,811021.0,COP,Eficiente
REG-00417,VIV-00417,2026-07-01,246.48,184.86,170071.2,CLP,Eficiente
REG-00418,VIV-00418,2026-07-01,247.25,185.44,170604.8,CLP,Eficiente
REG-00419,VIV-00419,2026-07-01,388.22,291.17,1193797.0,COP,Ineficiente
REG-00420,VIV-00420,2026-07-01,418.46,313.84,1176.9,PEN,Ineficiente
REG-00421,COM-00421,2026-07-01,1683.79,1262.84,1199698.0,ARS,Eficiente
REG-00422,VIV-00422,2026-07-01,415.43,311.57,295991.5,ARS,Ineficiente
REG-00423,VIV-00423,2026-07-01,345.5,259.12,1412.2,BRL,Moderado
REG-00424,VIV-00424,2026-07-01,390.7,293.02,1098.82,PEN,Ineficiente
REG-00425,VIV-00425,2026-07-01,250.98,188.23,3482.25,MXN,Eficiente
REG-00426,VIV-00426,2026-07-01,383.54,287.66,1078.73,PEN,Ineficiente
REG-00427,VIV-00427,2026-07-01,420.58,315.44,5835.64,MXN,Ineficiente
REG-00428,COM-00428,2026-07-01,2312.91,1734.68,1647946.0,ARS,Ineficiente
REG-00429,VIV-00429,2026-07-01,233.56,175.17,718197.0,COP,Eficiente
REG-00430,VIV-00430,2026-07-01,244.49,183.37,687.64,PEN,Eficiente
REG-00431,COM-00431,2026-07-01,2245.61,1684.21,6905261.0,COP,Ineficiente
REG-00432,VIV-00432,2026-07-01,226.8,170.1,637.88,PEN,Eficiente
REG-00433,VIV-00433,2026-07-01,434.3,325.73,309443.5,ARS,Ineficiente
REG-00434,VIV-00434,2026-07-01,269.53,202.15,758.06,PEN,Eficiente
REG-00435,VIV-00435,2026-07-01,441.95,331.46,314887.0,ARS,Ineficiente
REG-00436,VIV-00436,2026-07-01,276.85,207.64,851324.0,COP,Moderado
REG-00437,VIV-00437,2026-07-01,354.26,265.69,1448.01,BRL,Moderado
REG-00438,VIV-00438,2026-07-01,212.44,159.33,146583.6,CLP,Eficiente
REG-00439,VIV-00439,2026-07-01,427.61,320.71,1202.66,PEN,Ineficiente
REG-00440,VIV-00440,2026-07-01,303.87,227.9,934390.0,COP,Moderado
REG-00441,COM-00441,2026-07-01,1383.43,1037.57,985691.5,ARS,Ineficiente
REG-00442,VIV-00442,2026-07-01,375.77,281.83,5213.85,MXN,Ineficiente
REG-00443,VIV-00443,2026-07-01,390.83,293.12,1597.5,BRL,Ineficiente
REG-00444,VIV-00444,2026-07-01,274.47,205.85,1121.88,BRL,Eficiente
REG-00445,VIV-00445,2026-07-01,257.08,192.81,1050.81,BRL,Eficiente
REG-00446,VIV-00446,2026-07-01,374.67,281.0,266950.0,ARS,Ineficiente
REG-00447,VIV-00447,2026-07-01,391.05,293.29,1598.43,BRL,Ineficiente
REG-00448,VIV-00448,2026-07-01,225.45,169.09,693269.0,COP,Eficiente
REG-00449,COM-00449,2026-07-01,2231.96,1673.97,6863277.0,COP,Eficiente
REG-00450,COM-00450,2026-07-01,1492.55,1119.41,6100.78,BRL,Eficiente
REG-00451,VIV-00451,2026-07-01,422.8,317.1,1189.12,PEN,Ineficiente
REG-00452,COM-00452,2026-07-01,2487.96,1865.97,1716692.4,CLP,Ineficiente
REG-00453,VIV-00453,2026-07-01,315.11,236.33,224513.5,ARS,Moderado
REG-00454,VIV-00454,2026-07-01,306.07,229.55,860.81,PEN,Moderado
REG-00455,VIV-00455,2026-07-01,372.17,279.13,265173.5,ARS,Ineficiente
REG-00456,COM-00456,2026-07-01,2583.48,1937.61,7266.04,PEN,Moderado
REG-00457,COM-00457,2026-07-01,1697.27,1272.95,4773.56,PEN,Eficiente
REG-00458,VIV-00458,2026-07-01,383.29,287.47,1078.01,PEN,Ineficiente
REG-00459,VIV-00459,2026-07-01,380.75,285.56,1070.85,PEN,Ineficiente
REG-00460,VIV-00460,2026-07-01,370.06,277.55,5134.68,MXN,Moderado
REG-00461,VIV-00461,2026-07-01,380.73,285.55,262706.0,CLP,Ineficiente
REG-00462,VIV-00462,2026-07-01,414.54,310.91,1694.46,BRL,Ineficiente
REG-00463,VIV-00463,2026-07-01,364.75,273.56,1121596.0,COP,Moderado
REG-00464,VIV-00464,2026-07-01,344.21,258.16,245252.0,ARS,Moderado
REG-00465,VIV-00465,2026-07-01,275.25,206.44,774.15,PEN,Eficiente
REG-00466,VIV-00466,2026-07-01,369.67,277.25,255070.0,CLP,Moderado
REG-00467,VIV-00467,2026-07-01,256.03,192.02,1046.51,BRL,Eficiente
REG-00468,COM-00468,2026-07-01,2313.18,1734.88,7113008.0,COP,Moderado
REG-00469,COM-00469,2026-07-01,2810.95,2108.21,1939553.2,CLP,Ineficiente
REG-00470,VIV-00470,2026-07-01,214.98,161.23,661043.0,COP,Eficiente
REG-00471,VIV-00471,2026-07-01,286.09,214.57,1169.41,BRL,Moderado
REG-00472,VIV-00472,2026-07-01,383.92,287.94,5326.89,MXN,Ineficiente
REG-00473,COM-00473,2026-07-01,3289.99,2467.49,9253.09,PEN,Moderado
REG-00474,VIV-00474,2026-07-01,394.2,295.65,5469.52,MXN,Ineficiente
REG-00475,COM-00475,2026-07-01,1912.03,1434.02,1362319.0,ARS,Moderado
REG-00476,VIV-00476,2026-07-01,347.96,260.97,1422.29,BRL,Moderado
REG-00477,VIV-00477,2026-07-01,310.91,233.18,221521.0,ARS,Moderado
REG-00478,VIV-00478,2026-07-01,219.34,164.5,674450.0,COP,Eficiente
REG-00479,VIV-00479,2026-07-01,272.03,204.02,3774.37,MXN,Eficiente
REG-00480,VIV-00480,2026-07-01,242.89,182.17,173061.5,ARS,Eficiente
REG-00481,VIV-00481,2026-07-01,260.08,195.06,799746.0,COP,Eficiente
REG-00482,VIV-00482,2026-07-01,248.24,186.18,3444.33,MXN,Eficiente
REG-00483,VIV-00483,2026-07-01,381.6,286.2,5294.7,MXN,Ineficiente
REG-00484,VIV-00484,2026-07-01,350.87,263.15,249992.5,ARS,Moderado
REG-00485,VIV-00485,2026-07-01,227.21,170.41,161889.5,ARS,Eficiente
REG-00486,VIV-00486,2026-07-01,263.37,197.53,3654.3,MXN,Eficiente
REG-00487,COM-00487,2026-07-01,876.24,657.18,12157.83,MXN,Eficiente
REG-00488,VIV-00488,2026-07-01,392.85,294.64,1104.9,PEN,Ineficiente
REG-00489,VIV-00489,2026-07-01,250.43,187.82,172794.4,CLP,Eficiente
REG-00490,VIV-00490,2026-07-01,413.73,310.3,1691.14,BRL,Ineficiente
REG-00491,COM-00491,2026-07-01,1722.74,1292.06,5297446.0,COP,Eficiente
REG-00492,VIV-00492,2026-07-01,245.27,183.95,174752.5,ARS,Eficiente
REG-00493,VIV-00493,2026-07-01,306.07,229.55,941155.0,COP,Moderado
REG-00494,COM-00494,2026-07-01,2085.91,1564.43,6414163.0,COP,Ineficiente
REG-00495,COM-00495,2026-07-01,2205.86,1654.39,6203.96,PEN,Ineficiente
REG-00496,VIV-00496,2026-07-01,236.25,177.19,664.46,PEN,Eficiente
REG-00497,VIV-00497,2026-07-01,359.24,269.43,1468.39,BRL,Moderado
REG-00498,COM-00498,2026-07-01,1137.95,853.46,15789.01,MXN,Eficiente
REG-00499,VIV-00499,2026-07-01,245.95,184.46,3412.51,MXN,Eficiente
REG-00500,VIV-00500,2026-07-01,254.81,191.11,716.66,PEN,Eficiente
REG-00501,VIV-00501,2026-07-01,369.94,277.45,1512.1,BRL,Moderado
REG-00502,VIV-00502,2026-07-01,377.14,282.86,5232.91,MXN,Ineficiente
REG-00503,VIV-00503,2026-07-01,283.93,212.95,195914.0,CLP,Moderado
REG-00504,VIV-00504,2026-07-01,262.94,197.2,808520.0,COP,Eficiente
REG-00505,VIV-00505,2026-07-01,218.65,163.99,150870.8,CLP,Eficiente
REG-00506,COM-00506,2026-07-01,2145.37,1609.03,8769.21,BRL,Moderado
REG-00507,VIV-00507,2026-07-01,402.44,301.83,277683.6,CLP,Ineficiente
REG-00508,VIV-00508,2026-07-01,393.3,294.98,1209418.0,COP,Ineficiente
REG-00509,COM-00509,2026-07-01,1134.34,850.75,3190.31,PEN,Moderado
REG-00510,VIV-00510,2026-07-01,370.54,277.91,1042.16,PEN,Moderado
REG-00511,VIV-00511,2026-07-01,275.45,206.59,3821.91,MXN,Eficiente
REG-00512,VIV-00512,2026-07-01,391.06,293.3,5426.05,MXN,Ineficiente
REG-00513,VIV-00513,2026-07-01,353.38,265.03,1444.41,BRL,Moderado
REG-00514,VIV-00514,2026-07-01,357.62,268.22,254809.0,ARS,Moderado
REG-00515,VIV-00515,2026-07-01,376.88,282.66,1158906.0,COP,Ineficiente
REG-00516,VIV-00516,2026-07-01,253.78,190.34,713.77,PEN,Eficiente
REG-00517,COM-00517,2026-07-01,2066.17,1549.63,1425659.6,CLP,Eficiente
REG-00518,VIV-00518,2026-07-01,244.17,183.13,750833.0,COP,Eficiente
REG-00519,VIV-00519,2026-07-01,340.61,255.46,1392.26,BRL,Moderado
REG-00520,VIV-00520,2026-07-01,247.9,185.93,171055.6,CLP,Eficiente
REG-00521,VIV-00521,2026-07-01,374.9,281.17,267111.5,ARS,Ineficiente
REG-00522,COM-00522,2026-07-01,1559.69,1169.77,6375.25,BRL,Ineficiente
REG-00523,COM-00523,2026-07-01,1030.64,772.98,4212.74,BRL,Eficiente
REG-00524,VIV-00524,2026-07-01,237.44,178.08,169176.0,ARS,Eficiente
REG-00525,VIV-00525,2026-07-01,374.28,280.71,266674.5,ARS,Ineficiente
REG-00526,VIV-00526,2026-07-01,384.91,288.68,265585.6,CLP,Ineficiente
REG-00527,VIV-00527,2026-07-01,384.12,288.09,5329.66,MXN,Ineficiente
REG-00528,VIV-00528,2026-07-01,431.15,323.36,1762.31,BRL,Ineficiente
REG-00529,COM-00529,2026-07-01,955.14,716.36,13252.66,MXN,Eficiente
REG-00530,VIV-00530,2026-07-01,341.73,256.3,4741.55,MXN,Moderado
REG-00531,COM-00531,2026-07-01,1965.28,1473.96,5527.35,PEN,Eficiente
REG-00532,VIV-00532,2026-07-01,253.34,190.0,779000.0,COP,Eficiente
REG-00533,VIV-00533,2026-07-01,233.94,175.45,956.2,BRL,Eficiente
REG-00534,VIV-00534,2026-07-01,278.74,209.06,192335.2,CLP,Moderado
REG-00535,VIV-00535,2026-07-01,294.86,221.15,1205.27,BRL,Moderado
REG-00536,COM-00536,2026-07-01,1494.45,1120.84,4203.15,PEN,Eficiente
REG-00537,COM-00537,2026-07-01,2101.01,1575.76,6460616.0,COP,Moderado
REG-00538,COM-00538,2026-07-01,1176.41,882.31,3617471.0,COP,Eficiente
REG-00539,VIV-00539,2026-07-01,383.69,287.77,1568.35,BRL,Ineficiente
REG-00540,VIV-00540,2026-07-01,308.45,231.34,212832.8,CLP,Moderado
REG-00541,VIV-00541,2026-07-01,282.58,211.94,794.77,PEN,Moderado
REG-00542,VIV-00542,2026-07-01,238.28,178.71,670.16,PEN,Eficiente
REG-00543,VIV-00543,2026-07-01,401.45,301.09,286035.5,ARS,Ineficiente
REG-00544,VIV-00544,2026-07-01,245.4,184.05,169326.0,CLP,Eficiente
REG-00545,VIV-00545,2026-07-01,274.0,205.5,195225.0,ARS,Eficiente
REG-00546,VIV-00546,2026-07-01,406.39,304.79,1249639.0,COP,Ineficiente
REG-00547,VIV-00547,2026-07-01,273.11,204.83,188443.6,CLP,Eficiente
REG-00548,COM-00548,2026-07-01,1701.83,1276.37,5233117.0,COP,Ineficiente
REG-00549,COM-00549,2026-07-01,2133.0,1599.75,5999.06,PEN,Eficiente
REG-00550,VIV-00550,2026-07-01,372.1,279.08,256753.6,CLP,Ineficiente
REG-00551,VIV-00551,2026-07-01,409.07,306.8,282256.0,CLP,Ineficiente
REG-00552,COM-00552,2026-07-01,1734.83,1301.12,4879.2,PEN,Ineficiente
REG-00553,VIV-00553,2026-07-01,232.36,174.27,949.77,BRL,Eficiente
REG-00554,COM-00554,2026-07-01,1954.09,1465.57,27113.04,MXN,Moderado
REG-00555,VIV-00555,2026-07-01,266.83,200.12,184110.4,CLP,Eficiente
REG-00556,VIV-00556,2026-07-01,437.83,328.37,311951.5,ARS,Ineficiente
REG-00557,COM-00557,2026-07-01,2076.48,1557.36,6385176.0,COP,Moderado
REG-00558,VIV-00558,2026-07-01,261.56,196.17,804297.0,COP,Eficiente
REG-00559,VIV-00559,2026-07-01,374.01,280.51,1528.78,BRL,Ineficiente
REG-00560,VIV-00560,2026-07-01,369.26,276.94,1509.32,BRL,Moderado
REG-00561,VIV-00561,2026-07-01,299.48,224.61,920901.0,COP,Moderado
REG-00562,VIV-00562,2026-07-01,382.88,287.16,264187.2,CLP,Ineficiente
REG-00563,COM-00563,2026-07-01,2744.66,2058.49,8439809.0,COP,Moderado
REG-00564,COM-00564,2026-07-01,854.36,640.77,3492.2,BRL,Eficiente
REG-00565,VIV-00565,2026-07-01,356.26,267.19,4943.02,MXN,Moderado
REG-00566,VIV-00566,2026-07-01,373.45,280.09,1526.49,BRL,Ineficiente
REG-00567,VIV-00567,2026-07-01,264.54,198.41,188489.5,ARS,Eficiente
REG-00568,VIV-00568,2026-07-01,419.81,314.86,1715.99,BRL,Ineficiente
REG-00569,COM-00569,2026-07-01,1464.12,1098.09,5984.59,BRL,Eficiente
REG-00570,VIV-00570,2026-07-01,219.42,164.56,896.85,BRL,Eficiente
REG-00571,VIV-00571,2026-07-01,239.56,179.67,3323.89,MXN,Eficiente
REG-00572,COM-00572,2026-07-01,1919.86,1439.89,5903549.0,COP,Moderado
REG-00573,VIV-00573,2026-07-01,234.29,175.72,957.67,BRL,Eficiente
REG-00574,VIV-00574,2026-07-01,232.9,174.68,165946.0,ARS,Eficiente
REG-00575,VIV-00575,2026-07-01,295.37,221.53,1207.34,BRL,Moderado
REG-00576,VIV-00576,2026-07-01,345.94,259.45,4799.82,MXN,Moderado
REG-00577,COM-00577,2026-07-01,2240.37,1680.28,1545857.6,CLP,Ineficiente
REG-00578,VIV-00578,2026-07-01,229.39,172.04,705364.0,COP,Eficiente
REG-00579,COM-00579,2026-07-01,2150.66,1612.99,6048.71,PEN,Ineficiente
REG-00580,VIV-00580,2026-07-01,229.65,172.24,158460.8,CLP,Eficiente
REG-00581,VIV-00581,2026-07-01,248.93,186.7,177365.0,ARS,Eficiente
REG-00582,COM-00582,2026-07-01,1795.6,1346.7,5050.12,PEN,Eficiente
REG-00583,VIV-00583,2026-07-01,263.23,197.42,1075.94,BRL,Eficiente
REG-00584,VIV-00584,2026-07-01,355.11,266.33,245023.6,CLP,Moderado
REG-00585,VIV-00585,2026-07-01,248.49,186.37,171460.4,CLP,Eficiente
REG-00586,VIV-00586,2026-07-01,380.18,285.13,1553.96,BRL,Ineficiente
REG-00587,COM-00587,2026-07-01,1371.74,1028.81,946505.2,CLP,Eficiente
REG-00588,COM-00588,2026-07-01,2267.83,1700.87,6378.26,PEN,Moderado
REG-00589,VIV-00589,2026-07-01,351.68,263.76,242659.2,CLP,Moderado
REG-00590,VIV-00590,2026-07-01,336.29,252.22,945.83,PEN,Moderado
REG-00591,COM-00591,2026-07-01,1181.2,885.9,3632190.0,COP,Eficiente
REG-00592,VIV-00592,2026-07-01,284.83,213.62,202939.0,ARS,Moderado
REG-00593,COM-00593,2026-07-01,1032.32,774.24,735528.0,ARS,Eficiente
REG-00594,VIV-00594,2026-07-01,378.17,283.63,1063.61,PEN,Ineficiente
REG-00595,VIV-00595,2026-07-01,383.52,287.64,5321.34,MXN,Ineficiente
REG-00596,VIV-00596,2026-07-01,237.6,178.2,169290.0,ARS,Eficiente
REG-00597,VIV-00597,2026-07-01,328.46,246.34,234023.0,ARS,Moderado
REG-00598,COM-00598,2026-07-01,1539.11,1154.33,6291.1,BRL,Moderado
REG-00599,VIV-00599,2026-07-01,280.35,210.26,1145.92,BRL,Moderado
REG-00600,VIV-00600,2026-07-01,237.92,178.44,169518.0,ARS,Eficiente
REG-00601,VIV-00601,2026-07-01,354.87,266.15,244858.0,CLP,Moderado
REG-00602,COM-00602,2026-07-01,2315.65,1736.74,7120634.0,COP,Ineficiente
REG-00603,VIV-00603,2026-07-01,423.18,317.38,1190.17,PEN,Ineficiente
REG-00604,COM-00604,2026-07-01,2196.61,1647.46,1565087.0,ARS,Ineficiente
REG-00605,VIV-00605,2026-07-01,395.1,296.33,1214953.0,COP,Ineficiente
REG-00606,COM-00606,2026-07-01,1112.98,834.74,793003.0,ARS,Eficiente
REG-00607,VIV-00607,2026-07-01,262.94,197.2,808520.0,COP,Eficiente
REG-00608,VIV-00608,2026-07-01,426.29,319.72,1742.47,BRL,Ineficiente
REG-00609,COM-00609,2026-07-01,2144.85,1608.64,6595424.0,COP,Moderado
REG-00610,VIV-00610,2026-07-01,268.07,201.05,190997.5,ARS,Eficiente
REG-00611,VIV-00611,2026-07-01,274.82,206.12,1123.35,BRL,Eficiente
REG-00612,COM-00612,2026-07-01,1562.85,1172.14,4395.53,PEN,Eficiente
REG-00613,VIV-00613,2026-07-01,352.56,264.42,1084122.0,COP,Moderado
REG-00614,VIV-00614,2026-07-01,297.0,222.75,211612.5,ARS,Moderado
REG-00615,VIV-00615,2026-07-01,378.95,284.21,269999.5,ARS,Ineficiente
REG-00616,VIV-00616,2026-07-01,350.28,262.71,985.16,PEN,Moderado
REG-00617,VIV-00617,2026-07-01,239.86,179.9,3328.15,MXN,Eficiente
REG-00618,COM-00618,2026-07-01,1456.02,1092.01,20202.19,MXN,Ineficiente
REG-00619,COM-00619,2026-07-01,2637.73,1978.3,1820036.0,CLP,Moderado
REG-00620,VIV-00620,2026-07-01,377.14,282.86,1541.59,BRL,Ineficiente
REG-00621,COM-00621,2026-07-01,1456.74,1092.56,1005155.2,CLP,Eficiente
REG-00622,VIV-00622,2026-07-01,233.43,175.07,954.13,BRL,Eficiente
REG-00623,VIV-00623,2026-07-01,400.16,300.12,285114.0,ARS,Ineficiente
REG-00624,VIV-00624,2026-07-01,311.36,233.52,1272.68,BRL,Moderado
REG-00625,VIV-00625,2026-07-01,219.93,164.95,151754.0,CLP,Eficiente
REG-00626,VIV-00626,2026-07-01,421.83,316.37,291060.4,CLP,Ineficiente
REG-00627,VIV-00627,2026-07-01,357.26,267.94,4956.89,MXN,Moderado
REG-00628,VIV-00628,2026-07-01,395.24,296.43,1111.61,PEN,Ineficiente
REG-00629,VIV-00629,2026-07-01,395.87,296.9,273148.0,CLP,Ineficiente
REG-00630,VIV-00630,2026-07-01,360.5,270.38,1013.92,PEN,Moderado
REG-00631,COM-00631,2026-07-01,2767.64,2075.73,38401.0,MXN,Moderado
REG-00632,VIV-00632,2026-07-01,339.35,254.51,1387.08,BRL,Moderado
REG-00633,VIV-00633,2026-07-01,428.47,321.35,1205.06,PEN,Ineficiente
REG-00634,VIV-00634,2026-07-01,344.12,258.09,245185.5,ARS,Moderado
REG-00635,COM-00635,2026-07-01,984.62,738.47,3027727.0,COP,Eficiente
REG-00636,VIV-00636,2026-07-01,234.43,175.82,167029.0,ARS,Eficiente
REG-00637,VIV-00637,2026-07-01,390.67,293.0,1596.85,BRL,Ineficiente
REG-00638,VIV-00638,2026-07-01,366.44,274.83,1030.61,PEN,Moderado
REG-00639,VIV-00639,2026-07-01,246.54,184.91,1007.76,BRL,Eficiente
REG-00640,VIV-00640,2026-07-01,258.95,194.21,728.29,PEN,Eficiente
REG-00641,VIV-00641,2026-07-01,254.27,190.7,175444.0,CLP,Eficiente
REG-00642,VIV-00642,2026-07-01,271.01,203.26,186999.2,CLP,Eficiente
REG-00643,VIV-00643,2026-07-01,225.55,169.16,634.35,PEN,Eficiente
REG-00644,COM-00644,2026-07-01,1741.69,1306.27,7119.17,BRL,Moderado
