id_inmueble,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,superficie_m2,categoria
COM-00475,1912.03,True,39,Comercio,12,140,Moderado
VIV-00476,347.96,True,16,Casa,6,78,Moderado
VIV-00477,310.91,True,32,Casa,12,86,Moderado
VIV-00478,219.34,True,13,Casa,6,81,Eficiente
VIV-00479,272.03,True,19,Casa,6,81,Eficiente
VIV-00480,242.89,True,19,Casa,12,66,Eficiente
VIV-00481,260.08,True,30,Casa,6,86,Eficiente
VIV-00482,248.24,True,14,Casa,6,68,Eficiente
VIV-00483,381.6,True,26,Casa,12,103,Ineficiente
VIV-00484,350.87,True,12,Casa,12,150,Moderado
VIV-00485,227.21,True,17,Casa,12,74,Eficiente
VIV-00486,263.37,True,21,Casa,6,70,Eficiente
COM-00487,876.24,True,26,Comercio,12,173,Eficiente
VIV-00488,392.85,True,22,Casa,6,120,Ineficiente
VIV-00489,250.43,True,20,Casa,6,82,Eficiente
VIV-00490,413.73,True,32,Casa,12,84,Ineficiente
COM-00491,1722.74,False,53,Comercio,12,172,Eficiente
VIV-00492,245.27,True,14,Casa,12,124,Eficiente
VIV-00493,306.07,True,30,Casa,6,69,Moderado
COM-00494,2085.91,True,54,Comercio,12,54,Ineficiente
COM-00495,2205.86,False,59,Comercio,12,71,Ineficiente
VIV-00496,236.25,True,14,Casa,6,59,Eficiente
VIV-00497,359.24,True,12,Casa,6,97,Moderado
COM-00498,1137.95,True,46,Comercio,12,150,Eficiente
VIV-00499,245.95,True,18,Casa,6,57,Eficiente
VIV-00500,254.81,True,17,Casa,6,48,Eficiente
VIV-00501,369.94,True,15,Casa,6,85,Moderado
VIV-00502,377.14,True,28,Casa,6,147,Ineficiente
VIV-00503,283.93,True,26,Casa,12,93,Moderado
VIV-00504,262.94,True,31,Casa,12,49,Eficiente
VIV-00505,218.65,True,14,Casa,12,80,Eficiente
COM-00506,2145.37,True,62,Comercio,12,111,Moderado
VIV-00507,402.44,True,21,Casa,6,105,Ineficiente
VIV-00508,393.3,True,27,Casa,6,103,Ineficiente
COM-00509,1134.34,True,56,Comercio,12,52,Moderado
VIV-00510,370.54,True,23,Casa,6,66,Moderado
VIV-00511,275.45,True,28,Casa,6,100,Eficiente
VIV-00512,391.06,True,28,Casa,6,88,Ineficiente
VIV-00513,353.38,True,18,Casa,12,85,Moderado
VIV-00514,357.62,True,14,Casa,6,94,Moderado
VIV-00515,376.88,True,24,Casa,12,148,Ineficiente
VIV-00516,253.78,True,16,Casa,6,92,Eficiente
COM-00517,2066.17,True,44,Comercio,12,194,Eficiente
VIV-00518,244.17,True,22,Casa,6,63,Eficiente
VIV-00519,340.61,True,12,Casa,12,54,Moderado
VIV-00520,247.9,True,18,Casa,6,135,Eficiente
VIV-00521,374.9,True,26,Casa,6,93,Ineficiente
COM-00522,1559.69,False,45,Comercio,12,64,Ineficiente
COM-00523,1030.64,True,38,Comercio,12,98,Eficiente
VIV-00524,237.44,True,14,Casa,6,63,Eficiente
VIV-00525,374.28,True,20,Casa,6,144,Ineficiente
VIV-00526,384.91,True,17,Casa,6,68,Ineficiente
VIV-00527,384.12,True,30,Casa,6,61,Ineficiente
VIV-00528,431.15,True,32,Casa,12,105,Ineficiente
COM-00529,955.14,False,55,Comercio,12,181,Eficiente
VIV-00530,341.73,True,12,Casa,6,93,Moderado
COM-00531,1965.28,True,44,Comercio,12,162,Eficiente
VIV-00532,253.34,True,23,Casa,6,112,Eficiente
VIV-00533,233.94,True,19,Casa,12,77,Eficiente
VIV-00534,278.74,True,24,Casa,6,118,Moderado
VIV-00535,294.86,True,25,Casa,6,72,Moderado
COM-00536,1494.45,True,58,Comercio,12,126,Eficiente
COM-00537,2101.01,False,39,Comercio,12,132,Moderado
COM-00538,1176.41,True,48,Comercio,12,194,Eficiente
VIV-00539,383.69,True,28,Casa,6,72,Ineficiente
VIV-00540,308.45,True,26,Casa,6,126,Moderado
VIV-00541,282.58,True,28,Casa,12,76,Moderado
VIV-00542,238.28,True,17,Casa,6,106,Eficiente
VIV-00543,401.45,True,32,Casa,12,82,Ineficiente
VIV-00544,245.4,True,20,Casa,12,90,Eficiente
VIV-00545,274.0,True,20,Casa,6,111,Eficiente
VIV-00546,406.39,True,25,Casa,6,89,Ineficiente
VIV-00547,273.11,True,28,Casa,6,69,Eficiente
COM-00548,1701.83,True,55,Comercio,12,36,Ineficiente
COM-00549,2133.0,True,69,Comercio,12,184,Eficiente
VIV-00550,372.1,True,19,Casa,6,40,Ineficiente
VIV-00551,409.07,True,30,Casa,6,78,Ineficiente
COM-00552,1734.83,False,65,Comercio,12,67,Ineficiente
VIV-00553,232.36,True,14,Casa,6,67,Eficiente
COM-00554,1954.09,False,30,Comercio,12,89,Moderado
VIV-00555,266.83,True,29,Casa,12,118,Eficiente
VIV-00556,437.83,True,29,Casa,6,101,Ineficiente
COM-00557,2076.48,False,43,Comercio,12,92,Moderado
VIV-00558,261.56,True,17,Casa,6,87,Eficiente
VIV-00559,374.01,True,24,Casa,6,147,Ineficiente
VIV-00560,369.26,True,20,Casa,6,79,Moderado
VIV-00561,299.48,True,31,Casa,6,40,Moderado
VIV-00562,382.88,True,19,Casa,6,72,Ineficiente
COM-00563,2744.66,True,40,Comercio,12,185,Moderado
COM-00564,854.36,True,42,Comercio,12,98,Eficiente
VIV-00565,356.26,True,19,Casa,6,86,Moderado
VIV-00566,373.45,True,15,Casa,6,109,Ineficiente
VIV-00567,264.54,True,19,Casa,6,82,Eficiente
VIV-00568,419.81,True,32,Casa,6,100,Ineficiente
COM-00569,1464.12,True,44,Comercio,12,133,Eficiente
VIV-00570,219.42,True,12,Casa,6,120,Eficiente
VIV-00571,239.56,True,17,Casa,12,109,Eficiente
COM-00572,1919.86,True,40,Comercio,12,139,Moderado
VIV-00573,234.29,True,13,Casa,6,96,Eficiente
VIV-00574,232.9,True,13,Casa,12,113,Eficiente
VIV-00575,295.37,True,24,Casa,6,105,Moderado
VIV-00576,345.94,True,16,Casa,6,82,Moderado
COM-00577,2240.37,True,49,Comercio,12,71,Ineficiente
VIV-00578,229.39,True,18,Casa,6,108,Eficiente
COM-00579,2150.66,False,56,Comercio,12,63,Ineficiente
VIV-00580,229.65,True,16,Casa,6,65,Eficiente
VIV-00581,248.93,True,16,Casa,12,77,Eficiente
COM-00582,1795.6,False,64,Comercio,12,184,Eficiente
VIV-00583,263.23,True,18,Casa,12,74,Eficiente
VIV-00584,355.11,True,19,Casa,6,97,Moderado
VIV-00585,248.49,True,22,Casa,12,54,Eficiente
VIV-00586,380.18,True,17,Casa,6,50,Ineficiente
COM-00587,1371.74,True,35,Comercio,12,195,Eficiente
COM-00588,2267.83,False,54,Comercio,12,157,Moderado
VIV-00589,351.68,True,14,Casa,12,106,Moderado
VIV-00590,336.29,True,12,Casa,6,75,Moderado
COM-00591,1181.2,False,65,Comercio,12,154,Eficiente
VIV-00592,284.83,True,21,Casa,6,58,Moderado
COM-00593,1032.32,False,57,Comercio,12,199,Eficiente
VIV-00594,378.17,True,24,Casa,6,66,Ineficiente
VIV-00595,383.52,True,24,Casa,12,111,Ineficiente
VIV-00596,237.6,True,17,Casa,6,87,Eficiente
VIV-00597,328.46,True,31,Casa,6,89,Moderado
COM-00598,1539.11,False,34,Comercio,12,84,Moderado
VIV-00599,280.35,True,22,Casa,12,104,Moderado
VIV-00600,237.92,True,14,Casa,6,153,Eficiente
VIV-00601,354.87,True,14,Casa,6,113,Moderado
COM-00602,2315.65,True,70,Comercio,12,44,Ineficiente
VIV-00603,423.18,True,26,Casa,6,111,Ineficiente
COM-00604,2196.61,False,39,Comercio,12,67,Ineficiente
VIV-00605,395.1,True,32,Casa,6,106,Ineficiente
COM-00606,1112.98,False,43,Comercio,12,102,Eficiente
VIV-00607,262.94,True,29,Casa,6,88,Eficiente
VIV-00608,426.29,True,32,Casa,6,124,Ineficiente
COM-00609,2144.85,True,34,Comercio,12,136,Moderado
VIV-00610,268.07,True,28,Casa,6,94,Eficiente
VIV-00611,274.82,True,31,Casa,6,45,Eficiente
COM-00612,1562.85,True,58,Comercio,12,187,Eficiente
VIV-00613,352.56,True,16,Casa,6,107,Moderado
VIV-00614,297.0,True,30,Casa,6,91,Moderado
VIV-00615,378.95,True,16,Casa,6,113,Ineficiente
VIV-00616,350.28,True,12,Casa,6,53,Moderado
VIV-00617,239.86,True,21,Casa,12,61,Eficiente
COM-00618,1456.02,True,46,Comercio,12,55,Ineficiente
COM-00619,2637.73,True,60,Comercio,12,131,Moderado
VIV-00620,377.14,True,28,Casa,6,96,Ineficiente
COM-00621,1456.74,False,27,Comercio,12,188,Eficiente
VIV-00622,233.43,True,16,Casa,6,65,Eficiente
VIV-00623,400.16,True,29,Casa,6,68,Ineficiente
VIV-00624,311.36,True,28,Casa,6,125,Moderado
VIV-00625,219.93,True,13,Casa,6,117,Eficiente
VIV-00626,421.83,True,24,Casa,6,90,Ineficiente
VIV-00627,357.26,True,12,Casa,6,96,Moderado
VIV-00628,395.24,True,32,Casa,6,80,Ineficiente
VIV-00629,395.87,True,23,Casa,6,95,Ineficiente
VIV-00630,360.5,True,16,Casa,6,110,Moderado
COM-00631,2767.64,False,65,Comercio,12,134,Moderado
VIV-00632,339.35,True,12,Casa,6,98,Moderado
VIV-00633,428.47,True,29,Casa,6,80,Ineficiente
VIV-00634,344.12,True,16,Casa,6,40,Moderado
COM-00635,984.62,True,31,Comercio,12,192,Eficiente
VIV-00636,234.43,True,18,Casa,12,145,Eficiente
VIV-00637,390.67,True,30,Casa,12,110,Ineficiente
VIV-00638,366.44,True,19,Casa,6,78,Moderado
VIV-00639,246.54,True,16,Casa,12,98,Eficiente
VIV-00640,258.95,True,16,Casa,12,118,Eficiente
VIV-00641,254.27,True,28,Casa,12,71,Eficiente
VIV-00642,271.01,True,23,Casa,12,90,Eficiente
VIV-00643,225.55,True,15,Casa,6,82,Eficiente
COM-00644,1741.69,True,63,Comercio,12,109,Moderado
VIV-00645,421.43,True,29,Casa,6,140,Ineficiente
VIV-00646,305.55,True,27,Casa,6,132,Moderado
COM-00647,897.26,False,38,Comercio,12,99,Eficiente
COM-00648,810.27,False,34,Comercio,12,115,Eficiente
COM-00649,1705.22,True,50,Comercio,12,78,Moderado
VIV-00650,275.26,True,21,Casa,12,100,Eficiente
COM-00651,2309.47,False,58,Comercio,12,75,Ineficiente
COM-00652,1671.98,False,39,Comercio,12,65,Ineficiente
VIV-00653,363.67,True,20,Casa,12,45,Moderado
VIV-00654,369.67,True,20,Casa,6,49,Moderado
VIV-00655,310.1,True,32,Casa,6,100,Moderado
COM-00656,2048.25,True,41,Comercio,12,105,Moderado
VIV-00657,274.09,True,24,Casa,12,66,Eficiente
VIV-00658,383.52,True,29,Casa,12,90,Ineficiente
COM-00659,1119.45,False,42,Comercio,12,77,Moderado
VIV-00660,391.29,True,29,Casa,6,70,Ineficiente
VIV-00661,362.01,True,16,Casa,6,89,Moderado
COM-00662,871.21,True,46,Comercio,12,95,Eficiente
VIV-00663,264.77,True,31,Casa,6,123,Eficiente
COM-00664,2833.18,False,60,Comercio,12,181,Moderado
COM-00665,1235.59,True,58,Comercio,12,150,Eficiente
VIV-00666,467.19,True,32,Casa,6,69,Ineficiente
COM-00667,3200.92,True,61,Comercio,12,60,Ineficiente
VIV-00668,366.26,True,18,Casa,6,78,Moderado
COM-00669,2320.61,False,62,Comercio,12,78,Ineficiente
COM-00670,928.17,False,63,Comercio,12,122,Eficiente
VIV-00671,339.16,True,31,Casa,6,93,Moderado
VIV-00672,221.94,True,12,Casa,12,113,Eficiente
VIV-00673,262.22,True,28,Casa,12,67,Eficiente
COM-00674,2240.77,True,58,Comercio,12,140,Moderado
VIV-00675,235.07,True,16,Casa,6,40,Eficiente
VIV-00676,251.99,True,19,Casa,6,119,Eficiente
VIV-00677,405.15,True,25,Casa,6,57,Ineficiente
VIV-00678,251.75,True,26,Casa,6,125,Eficiente
COM-00679,1587.06,False,35,Comercio,12,161,Eficiente
VIV-00680,312.8,True,32,Casa,6,85,Moderado
VIV-00681,352.44,True,17,Casa,12,93,Moderado
VIV-00682,355.28,True,17,Casa,12,93,Moderado
VIV-00683,346.76,True,16,Casa,6,112,Moderado
COM-00684,3244.12,False,34,Comercio,12,192,Moderado
COM-00685,1727.06,False,53,Comercio,12,90,Moderado
COM-00686,1096.16,True,36,Comercio,12,46,Ineficiente
COM-00687,2178.2,False,48,Comercio,12,50,Ineficiente
VIV-00688,285.65,True,31,Casa,6,101,Moderado
VIV-00689,236.08,True,15,Casa,12,73,Eficiente
COM-00690,1795.21,True,68,Comercio,12,85,Moderado
VIV-00691,294.4,True,31,Casa,12,89,Moderado
VIV-00692,363.14,True,19,Casa,12,119,Moderado
VIV-00693,423.18,True,32,Casa,6,91,Ineficiente
VIV-00694,353.89,True,19,Casa,6,110,Moderado
VIV-00695,278.15,True,24,Casa,6,88,Moderado
VIV-00696,347.83,True,15,Casa,6,72,Moderado
VIV-00697,235.93,True,21,Casa,6,96,Eficiente
VIV-00698,383.36,True,17,Casa,6,103,Ineficiente
COM-00699,3130.99,True,37,Comercio,12,113,Ineficiente
VIV-00700,365.61,True,15,Casa,6,115,Moderado
VIV-00701,409.29,True,23,Casa,6,87,Ineficiente
VIV-00702,387.65,True,21,Casa,6,93,Ineficiente
VIV-00703,463.28,True,32,Casa,6,111,Ineficiente
VIV-00704,236.47,True,13,Casa,12,102,Eficiente
COM-00705,1051.04,True,55,Comercio,12,179,Eficiente
VIV-00706,242.46,True,22,Casa,6,40,Eficiente
VIV-00707,228.38,True,18,Casa,6,75,Eficiente
VIV-00708,316.44,True,32,Casa,6,94,Moderado
COM-00709,1694.2,False,45,Comercio,12,86,Moderado
COM-00710,1965.46,False,35,Comercio,12,81,Ineficiente
VIV-00711,359.24,True,15,Casa,6,113,Moderado
VIV-00712,393.11,True,29,Casa,6,72,Ineficiente
VIV-00713,253.59,True,16,Casa,6,95,Eficiente
VIV-00714,369.4,True,14,Casa,12,125,Moderado
VIV-00715,442.96,True,30,Casa,6,100,Ineficiente
VIV-00716,217.19,True,14,Casa,12,85,Eficiente
VIV-00717,249.14,True,24,Casa,6,91,Eficiente
VIV-00718,260.96,True,17,Casa,12,108,Eficiente
VIV-00719,413.55,True,27,Casa,6,101,Ineficiente
COM-00720,1971.18,False,29,Comercio,12,143,Moderado
VIV-00721,372.44,True,23,Casa,12,138,Ineficiente
VIV-00722,396.31,True,31,Casa,6,44,Ineficiente
VIV-00723,357.26,True,19,Casa,6,99,Moderado
VIV-00724,252.84,True,25,Casa,6,60,Eficiente
COM-00725,2111.0,False,67,Comercio,12,58,Ineficiente
VIV-00726,258.95,True,25,Casa,12,74,Eficiente
VIV-00727,355.06,True,13,Casa,6,99,Moderado
COM-00728,2872.78,True,51,Comercio,12,60,Ineficiente
VIV-00729,269.91,True,22,Casa,12,94,Eficiente
VIV-00730,390.61,True,19,Casa,6,105,Ineficiente
VIV-00731,420.48,True,32,Casa,6,50,Ineficiente
COM-00732,1832.75,True,66,Comercio,12,89,Moderado
VIV-00733,375.12,True,17,Casa,6,129,Ineficiente
VIV-00734,426.65,True,29,Casa,12,58,Ineficiente
VIV-00735,440.68,True,31,Casa,6,94,Ineficiente
COM-00736,3097.87,False,38,Comercio,12,125,Ineficiente
VIV-00737,361.44,True,16,Casa,6,117,Moderado
COM-00738,2237.35,True,65,Comercio,12,159,Moderado
VIV-00739,357.6,True,20,Casa,6,87,Moderado
VIV-00740,396.05,True,32,Casa,6,85,Ineficiente
COM-00741,2197.63,True,65,Comercio,12,127,Moderado
VIV-00742,419.54,True,25,Casa,12,87,Ineficiente
VIV-00743,356.11,True,14,Casa,6,49,Moderado
VIV-00744,234.38,True,16,Casa,6,69,Eficiente
VIV-00745,407.52,True,22,Casa,6,127,Ineficiente
COM-00746,1536.64,False,37,Comercio,12,115,Moderado
VIV-00747,323.08,True,30,Casa,12,115,Moderado
VIV-00748,262.11,True,24,Casa,6,107,Eficiente
VIV-00749,357.53,True,13,Casa,12,90,Moderado
VIV-00750,268.16,True,31,Casa,6,149,Eficiente
VIV-00751,242.92,True,15,Casa,12,110,Eficiente
COM-00752,2386.32,True,53,Comercio,12,196,Eficiente
COM-00753,1050.75,False,32,Comercio,12,174,Eficiente
COM-00754,2106.97,False,58,Comercio,12,131,Moderado
VIV-00755,361.75,True,21,Casa,6,93,Moderado
VIV-00756,225.54,True,12,Casa,12,88,Eficiente
VIV-00757,245.43,True,22,Casa,12,126,Eficiente
VIV-00758,418.55,True,23,Casa,6,122,Ineficiente
VIV-00759,370.55,True,24,Casa,12,124,Moderado
VIV-00760,369.1,True,21,Casa,6,91,Moderado
VIV-00761,234.09,True,19,Casa,6,51,Eficiente
VIV-00762,235.72,True,15,Casa,6,100,Eficiente
COM-00763,1946.39,False,35,Comercio,12,136,Moderado
COM-00764,3448.11,True,67,Comercio,12,180,Moderado
VIV-00765,347.99,True,17,Casa,6,111,Moderado
VIV-00766,298.44,True,24,Casa,6,57,Moderado
COM-00767,1773.4,True,49,Comercio,12,135,Moderado
VIV-00768,313.61,True,32,Casa,6,66,Moderado
VIV-00769,375.7,True,24,Casa,12,74,Ineficiente
VIV-00770,407.61,True,22,Casa,6,64,Ineficiente
VIV-00771,363.72,True,13,Casa,6,91,Moderado
VIV-00772,244.22,True,17,Casa,6,77,Eficiente
VIV-00773,281.02,True,26,Casa,6,103,Moderado
VIV-00774,427.45,True,28,Casa,6,98,Ineficiente
VIV-00775,413.46,True,22,Casa,6,116,Ineficiente
COM-00776,3106.37,True,40,Comercio,12,118,Ineficiente
VIV-00777,219.83,True,14,Casa,6,84,Eficiente
VIV-00778,375.36,True,23,Casa,6,45,Ineficiente
VIV-00779,369.65,True,18,Casa,6,77,Moderado
VIV-00780,370.26,True,22,Casa,6,128,Moderado
VIV-00781,309.96,True,32,Casa,6,69,Moderado
VIV-00782,404.6,True,26,Casa,6,85,Ineficiente
VIV-00783,237.94,True,17,Casa,12,71,Eficiente
VIV-00784,415.58,True,27,Casa,6,80,Ineficiente
VIV-00785,371.3,True,23,Casa,6,97,Ineficiente
VIV-00786,291.86,True,29,Casa,6,89,Moderado
VIV-00787,365.17,True,21,Casa,6,90,Moderado
VIV-00788,378.68,True,26,Casa,6,44,Ineficiente
COM-00789,2690.61,True,53,Comercio,12,141,Moderado
COM-00790,2461.41,True,73,Comercio,12,171,Moderado
VIV-00791,300.56,True,25,Casa,6,102,Moderado
VIV-00792,302.43,True,29,Casa,6,77,Moderado
VIV-00793,406.15,True,28,Casa,12,75,Ineficiente
VIV-00794,249.88,True,15,Casa,6,102,Eficiente
VIV-00795,388.31,True,23,Casa,6,87,Ineficiente
VIV-00796,430.54,True,29,Casa,12,79,Ineficiente
VIV-00797,291.42,True,22,Casa,6,111,Moderado
VIV-00798,394.49,True,21,Casa,6,116,Ineficiente
VIV-00799,218.7,True,12,Casa,6,72,Eficiente
VIV-00800,284.43,True,23,Casa,6,87,Moderado
VIV-00801,341.42,True,14,Casa,12,76,Moderado
VIV-00802,403.91,True,25,Casa,6,80,Ineficiente
VIV-00803,389.44,True,23,Casa,6,140,Ineficiente
VIV-00804,369.88,True,16,Casa,12,91,Moderado
VIV-00805,386.5,True,28,Casa,6,70,Ineficiente
COM-00806,872.29,False,38,Comercio,12,79,Eficiente
COM-00807,2539.58,True,33,Comercio,12,180,Moderado
VIV-00808,243.22,True,20,Casa,6,63,Eficiente
VIV-00809,391.32,True,26,Casa,6,46,Ineficiente
VIV-00810,303.76,True,28,Casa,6,60,Moderado
COM-00811,1587.06,True,65,Comercio,12,94,Moderado
VIV-00812,455.42,True,31,Casa,12,114,Ineficiente
VIV-00813,409.9,True,26,Casa,6,78,Ineficiente
COM-00814,882.65,False,62,Comercio,12,85,Eficiente
VIV-00815,293.22,True,30,Casa,12,57,Moderado
COM-00816,1746.03,False,47,Comercio,12,188,Eficiente
VIV-00817,287.75,True,24,Casa,6,66,Moderado
VIV-00818,252.65,True,16,Casa,12,63,Eficiente
VIV-00819,398.45,True,26,Casa,6,72,Ineficiente
COM-00820,916.69,False,43,Comercio,12,150,Eficiente
VIV-00821,377.99,True,21,Casa,6,92,Ineficiente
COM-00822,2174.8,False,52,Comercio,12,134,Moderado
COM-00823,2553.55,True,46,Comercio,12,53,Ineficiente
COM-00824,1142.2,False,43,Comercio,12,135,Eficiente
COM-00825,1749.24,True,70,Comercio,12,32,Ineficiente
VIV-00826,345.47,True,32,Casa,6,59,Moderado
VIV-00827,240.29,True,21,Casa,6,40,Eficiente
VIV-00828,386.1,True,27,Casa,6,92,Ineficiente
VIV-00829,268.59,True,19,Casa,6,95,Eficiente
VIV-00830,238.89,True,13,Casa,6,81,Eficiente
VIV-00831,447.5,True,30,Casa,12,116,Ineficiente
VIV-00832,389.19,True,20,Casa,12,44,Ineficiente
VIV-00833,274.73,True,27,Casa,6,115,Eficiente
VIV-00834,301.82,True,29,Casa,12,80,Moderado
VIV-00835,386.46,True,22,Casa,6,81,Ineficiente
VIV-00836,370.8,True,17,Casa,6,59,Ineficiente
VIV-00837,241.2,True,22,Casa,6,109,Eficiente
VIV-00838,455.56,True,30,Casa,6,123,Ineficiente
VIV-00839,291.74,True,32,Casa,6,84,Moderado
VIV-00840,264.74,True,21,Casa,6,86,Eficiente
VIV-00841,287.42,True,30,Casa,6,71,Moderado
VIV-00842,224.78,True,12,Casa,6,101,Eficiente
VIV-00843,361.44,True,18,Casa,6,119,Moderado
VIV-00844,274.64,True,20,Casa,6,118,Eficiente
VIV-00845,389.08,True,19,Casa,6,76,Ineficiente
VIV-00846,402.82,True,24,Casa,6,66,Ineficiente
VIV-00847,280.8,True,26,Casa,6,75,Moderado
VIV-00848,400.42,True,28,Casa,12,111,Ineficiente
COM-00849,1044.88,False,44,Comercio,12,58,Moderado
VIV-00850,390.43,True,31,Casa,6,42,Ineficiente
VIV-00851,236.68,True,14,Casa,6,89,Eficiente
VIV-00852,343.04,True,12,Casa,6,115,Moderado
VIV-00853,305.63,True,28,Casa,12,83,Moderado
COM-00854,1791.52,False,67,Comercio,12,52,Ineficiente
VIV-00855,411.31,True,31,Casa,6,107,Ineficiente
COM-00856,2138.74,True,37,Comercio,12,118,Moderado
VIV-00857,270.19,True,20,Casa,12,59,Eficiente
VIV-00858,430.74,True,30,Casa,6,106,Ineficiente
VIV-00859,282.7,True,24,Casa,6,59,Moderado
COM-00860,2311.53,False,55,Comercio,12,62,Ineficiente
COM-00861,1498.49,False,34,Comercio,12,189,Eficiente
COM-00862,984.29,False,53,Comercio,12,146,Eficiente
VIV-00863,399.56,True,23,Casa,6,95,Ineficiente
VIV-00864,273.33,True,22,Casa,12,97,Eficiente
COM-00865,974.39,False,48,Comercio,12,136,Eficiente
VIV-00866,364.64,True,20,Casa,6,101,Moderado
VIV-00867,245.63,True,17,Casa,6,101,Eficiente
VIV-00868,359.88,True,15,Casa,6,108,Moderado
COM-00869,806.04,False,29,Comercio,12,89,Eficiente
VIV-00870,272.17,True,29,Casa,12,87,Eficiente
VIV-00871,355.98,True,20,Casa,6,93,Moderado
VIV-00872,313.2,True,26,Casa,12,79,Moderado
VIV-00873,392.44,True,19,Casa,12,110,Ineficiente
VIV-00874,356.0,True,12,Casa,6,43,Moderado
VIV-00875,359.65,True,15,Casa,6,40,Moderado
VIV-00876,394.51,True,24,Casa,12,91,Ineficiente
VIV-00877,302.3,True,24,Casa,12,82,Moderado
VIV-00878,444.76,True,28,Casa,12,57,Ineficiente
VIV-00879,372.81,True,15,Casa,6,103,Ineficiente
COM-00880,2014.84,False,36,Comercio,12,109,Moderado
VIV-00881,394.76,True,27,Casa,12,80,Ineficiente
VIV-00882,374.58,True,17,Casa,12,77,Ineficiente
VIV-00883,252.05,True,15,Casa,6,137,Eficiente
VIV-00884,331.65,True,30,Casa,6,117,Moderado
COM-00885,2120.66,True,50,Comercio,12,92,Ineficiente
VIV-00886,267.84,True,22,Casa,12,92,Eficiente
COM-00887,3315.33,True,55,Comercio,12,200,Moderado
VIV-00888,338.67,True,13,Casa,6,79,Moderado
VIV-00889,414.34,True,28,Casa,6,96,Ineficiente
VIV-00890,369.13,True,16,Casa,6,118,Moderado
COM-00891,1044.19,True,64,Comercio,12,59,Moderado
COM-00892,2183.04,False,58,Comercio,12,187,Eficiente
VIV-00893,231.8,True,19,Casa,12,77,Eficiente
VIV-00894,374.44,True,20,Casa,12,64,Ineficiente
VIV-00895,393.52,True,24,Casa,6,95,Ineficiente
COM-00896,1033.39,True,43,Comercio,12,164,Eficiente
VIV-00897,406.48,True,29,Casa,12,106,Ineficiente
COM-00898,1468.58,True,39,Comercio,12,112,Moderado
VIV-00899,365.69,True,18,Casa,6,107,Moderado
VIV-00900,352.22,True,15,Casa,6,121,Moderado
VIV-00901,402.3,True,27,Casa,6,67,Ineficiente
VIV-00902,244.82,True,17,Casa,6,83,Eficiente
VIV-00903,305.63,True,25,Casa,6,79,Moderado
VIV-00904,381.74,True,18,Casa,12,80,Ineficiente
COM-00905,894.51,False,27,Comercio,12,197,Eficiente
VIV-00906,392.09,True,23,Casa,6,106,Ineficiente
VIV-00907,412.43,True,24,Casa,6,106,Ineficiente
COM-00908,2750.05,False,50,Comercio,12,63,Ineficiente
VIV-00909,443.15,True,31,Casa,12,102,Ineficiente
VIV-00910,339.93,True,12,Casa,6,128,Moderado
VIV-00911,245.97,True,17,Casa,6,88,Eficiente
VIV-00912,413.02,True,24,Casa,6,61,Ineficiente
COM-00913,3121.76,False,31,Comercio,12,108,Ineficiente
VIV-00914,446.74,True,30,Casa,12,123,Ineficiente
VIV-00915,392.0,True,28,Casa,6,179,Ineficiente
VIV-00916,387.27,True,22,Casa,6,105,Ineficiente
COM-00917,2137.24,True,53,Comercio,12,125,Moderado
VIV-00918,417.71,True,27,Casa,12,112,Ineficiente
VIV-00919,383.62,True,30,Casa,6,92,Ineficiente
VIV-00920,243.2,True,24,Casa,6,60,Eficiente
COM-00921,2296.12,False,48,Comercio,12,36,Ineficiente
VIV-00922,397.73,True,19,Casa,6,124,Ineficiente
VIV-00923,393.44,True,31,Casa,6,153,Ineficiente
VIV-00924,255.31,True,26,Casa,12,101,Eficiente
VIV-00925,402.71,True,29,Casa,6,64,Ineficiente
