id_inmueble,tipo_establecimiento,superficie_m2,habitantes_empleados,pais_ubicacion
COM-02638,Comercio,66,6,Peru
VIV-02639,Vivienda,110,1,Peru
VIV-02640,Vivienda,101,5,Mexico
COM-02641,Comercio,101,9,Colombia
COM-02642,Comercio,43,2,Mexico
VIV-02643,Vivienda,86,4,Brasil
VIV-02644,Vivienda,95,1,Colombia
VIV-02645,Vivienda,43,3,Peru
COM-02646,Comercio,42,11,Peru
VIV-02647,Vivienda,98,3,Peru
VIV-02648,Vivienda,120,6,Brasil
VIV-02649,Vivienda,61,5,Colombia
VIV-02650,Vivienda,68,2,Peru
COM-02651,Comercio,169,8,Colombia
VIV-02652,Vivienda,92,5,Brasil
VIV-02653,Vivienda,89,2,Peru
COM-02654,Comercio,33,7,Argentina
VIV-02655,Vivienda,128,1,Peru
VIV-02656,Vivienda,122,5,Brasil
VIV-02657,Vivienda,59,1,Brasil
VIV-02658,Vivienda,128,1,Brasil
VIV-02659,Vivienda,133,4,Argentina
VIV-02660,Vivienda,105,3,Mexico
COM-02661,Comercio,99,3,Peru
VIV-02662,Vivienda,76,4,Brasil
VIV-02663,Vivienda,99,3,Chile
VIV-02664,Vivienda,92,3,Brasil
COM-02665,Comercio,121,4,Argentina
VIV-02666,Vivienda,121,4,Chile
VIV-02667,Vivienda,98,4,Brasil
VIV-02668,Vivienda,112,4,Peru
VIV-02669,Vivienda,71,4,Brasil
COM-02670,Comercio,96,2,Colombia
VIV-02671,Vivienda,94,2,Mexico
VIV-02672,Vivienda,94,5,Mexico
VIV-02673,Vivienda,83,1,Brasil
VIV-02674,Vivienda,87,6,Mexico
COM-02675,Comercio,93,8,Brasil
VIV-02676,Vivienda,40,2,Peru
COM-02677,Comercio,185,5,Colombia
VIV-02678,Vivienda,106,1,Mexico
VIV-02679,Vivienda,141,4,Mexico
VIV-02680,Vivienda,112,6,Mexico
VIV-02681,Vivienda,90,6,Mexico
COM-02682,Comercio,88,6,Argentina
VIV-02683,Vivienda,61,1,Mexico
COM-02684,Comercio,95,12,Argentina
VIV-02685,Vivienda,91,2,Argentina
VIV-02686,Vivienda,143,1,Colombia
COM-02687,Comercio,49,5,Chile
VIV-02688,Vivienda,60,3,Brasil
VIV-02689,Vivienda,80,4,Peru
VIV-02690,Vivienda,106,1,Peru
VIV-02691,Vivienda,129,4,Chile
VIV-02692,Vivienda,97,4,Chile
VIV-02693,Vivienda,100,4,Brasil
COM-02694,Comercio,41,9,Colombia
VIV-02695,Vivienda,86,3,Chile
VIV-02696,Vivienda,58,4,Brasil
COM-02697,Comercio,190,10,Colombia
COM-02698,Comercio,143,8,Brasil
VIV-02699,Vivienda,76,2,Argentina
VIV-02700,Vivienda,125,1,Argentina
VIV-02701,Vivienda,101,6,Chile
VIV-02702,Vivienda,83,1,Argentina
COM-02703,Comercio,141,10,Mexico
VIV-02704,Vivienda,40,4,Colombia
COM-02705,Comercio,46,3,Chile
VIV-02706,Vivienda,112,4,Colombia
VIV-02707,Vivienda,129,2,Brasil
VIV-02708,Vivienda,58,4,Chile
COM-02709,Comercio,147,6,Argentina
VIV-02710,Vivienda,56,3,Colombia
VIV-02711,Vivienda,86,3,Argentina
VIV-02712,Vivienda,79,1,Mexico
COM-02713,Comercio,39,12,Colombia
VIV-02714,Vivienda,68,6,Argentina
VIV-02715,Vivienda,133,4,Colombia
VIV-02716,Vivienda,126,5,Argentina
VIV-02717,Vivienda,82,6,Brasil
VIV-02718,Vivienda,119,2,Peru
VIV-02719,Vivienda,93,6,Chile
COM-02720,Comercio,130,10,Argentina
VIV-02721,Vivienda,92,3,Chile
VIV-02722,Vivienda,120,5,Brasil
VIV-02723,Vivienda,78,3,Peru
COM-02724,Comercio,123,7,Brasil
COM-02725,Comercio,35,3,Mexico
VIV-02726,Vivienda,67,6,Peru
VIV-02727,Vivienda,117,4,Brasil
VIV-02728,Vivienda,91,2,Argentina
VIV-02729,Vivienda,119,4,Peru
VIV-02730,Vivienda,95,3,Mexico
VIV-02731,Vivienda,73,6,Argentina
VIV-02732,Vivienda,51,3,Brasil
VIV-02733,Vivienda,97,1,Peru
VIV-02734,Vivienda,82,3,Chile
COM-02735,Comercio,96,3,Brasil
COM-02736,Comercio,160,9,Peru
VIV-02737,Vivienda,55,3,Colombia
VIV-02738,Vivienda,131,3,Mexico
VIV-02739,Vivienda,89,5,Argentina
VIV-02740,Vivienda,40,5,Brasil
VIV-02741,Vivienda,42,6,Argentina
VIV-02742,Vivienda,79,2,Peru
COM-02743,Comercio,105,5,Peru
COM-02744,Comercio,56,7,Peru
VIV-02745,Vivienda,139,3,Argentina
VIV-02746,Vivienda,115,4,Argentina
VIV-02747,Vivienda,102,2,Argentina
VIV-02748,Vivienda,71,6,Mexico
VIV-02749,Vivienda,99,1,Chile
VIV-02750,Vivienda,60,1,Brasil
COM-02751,Comercio,95,7,Argentina
VIV-02752,Vivienda,123,5,Mexico
VIV-02753,Vivienda,95,1,Chile
VIV-02754,Vivienda,107,2,Peru
COM-02755,Comercio,115,11,Colombia
VIV-02756,Vivienda,80,1,Peru
COM-02757,Comercio,56,10,Mexico
VIV-02758,Vivienda,125,1,Mexico
VIV-02759,Vivienda,106,5,Brasil
VIV-02760,Vivienda,97,6,Peru
VIV-02761,Vivienda,62,3,Mexico
VIV-02762,Vivienda,116,1,Peru
VIV-02763,Vivienda,105,6,Chile
VIV-02764,Vivienda,96,3,Peru
VIV-02765,Vivienda,114,2,Colombia
COM-02766,Comercio,145,8,Chile
VIV-02767,Vivienda,85,2,Argentina
VIV-02768,Vivienda,66,3,Brasil
VIV-02769,Vivienda,81,5,Colombia
VIV-02770,Vivienda,58,3,Peru
VIV-02771,Vivienda,40,5,Brasil
VIV-02772,Vivienda,118,2,Chile
VIV-02773,Vivienda,73,2,Colombia
VIV-02774,Vivienda,80,5,Mexico
VIV-02775,Vivienda,69,5,Colombia
VIV-02776,Vivienda,90,3,Brasil
VIV-02777,Vivienda,109,1,Mexico
COM-02778,Comercio,103,7,Chile
VIV-02779,Vivienda,83,3,Mexico
COM-02780,Comercio,178,7,Argentina
VIV-02781,Vivienda,94,2,Colombia
COM-02782,Comercio,196,7,Colombia
VIV-02783,Vivienda,99,6,Argentina
COM-02784,Comercio,48,7,Mexico
VIV-02785,Vivienda,63,3,Mexico
VIV-02786,Vivienda,102,3,Brasil
VIV-02787,Vivienda,89,3,Mexico
VIV-02788,Vivienda,85,4,Colombia
COM-02789,Comercio,100,11,Brasil
VIV-02790,Vivienda,101,4,Peru
VIV-02791,Vivienda,131,3,Argentina
VIV-02792,Vivienda,92,5,Mexico
VIV-02793,Vivienda,121,2,Mexico
VIV-02794,Vivienda,88,6,Peru
COM-02795,Comercio,114,4,Peru
VIV-02796,Vivienda,97,1,Mexico
VIV-02797,Vivienda,87,6,Brasil
VIV-02798,Vivienda,101,3,Colombia
COM-02799,Comercio,99,10,Chile
VIV-02800,Vivienda,105,6,Mexico
VIV-02801,Vivienda,52,5,Peru
COM-02802,Comercio,173,11,Chile
VIV-02803,Vivienda,85,6,Peru
VIV-02804,Vivienda,92,1,Peru
VIV-02805,Vivienda,103,6,Chile
COM-02806,Comercio,144,4,Chile
VIV-02807,Vivienda,71,5,Colombia
VIV-02808,Vivienda,99,4,Chile
VIV-02809,Vivienda,131,6,Chile
COM-02810,Comercio,88,3,Peru
VIV-02811,Vivienda,67,1,Brasil
COM-02812,Comercio,171,6,Mexico
VIV-02813,Vivienda,88,1,Mexico
VIV-02814,Vivienda,49,6,Mexico
VIV-02815,Vivienda,53,1,Argentina
COM-02816,Comercio,89,5,Chile
VIV-02817,Vivienda,88,3,Colombia
VIV-02818,Vivienda,93,2,Peru
COM-02819,Comercio,165,6,Brasil
COM-02820,Comercio,138,6,Mexico
VIV-02821,Vivienda,135,2,Peru
VIV-02822,Vivienda,103,3,Colombia
VIV-02823,Vivienda,117,4,Peru
VIV-02824,Vivienda,60,5,Chile
COM-02825,Comercio,124,9,Brasil
VIV-02826,Vivienda,88,1,Argentina
VIV-02827,Vivienda,105,3,Mexico
VIV-02828,Vivienda,141,4,Brasil
VIV-02829,Vivienda,100,5,Colombia
VIV-02830,Vivienda,95,2,Argentina
COM-02831,Comercio,183,3,Peru
VIV-02832,Vivienda,110,1,Argentina
VIV-02833,Vivienda,70,4,Chile
VIV-02834,Vivienda,103,5,Chile
COM-02835,Comercio,64,2,Peru
VIV-02836,Vivienda,99,5,Colombia
VIV-02837,Vivienda,110,1,Argentina
VIV-02838,Vivienda,104,2,Brasil
VIV-02839,Vivienda,52,6,Colombia
VIV-02840,Vivienda,103,3,Mexico
VIV-02841,Vivienda,76,3,Peru
VIV-02842,Vivienda,100,3,Brasil
VIV-02843,Vivienda,92,3,Brasil
VIV-02844,Vivienda,114,4,Colombia
VIV-02845,Vivienda,70,6,Colombia
COM-02846,Comercio,128,9,Chile
VIV-02847,Vivienda,156,4,Argentina
COM-02848,Comercio,105,6,Brasil
VIV-02849,Vivienda,99,1,Mexico
COM-02850,Comercio,62,12,Colombia
VIV-02851,Vivienda,88,5,Peru
VIV-02852,Vivienda,119,5,Colombia
VIV-02853,Vivienda,112,4,Peru
VIV-02854,Vivienda,104,3,Mexico
VIV-02855,Vivienda,156,4,Chile
VIV-02856,Vivienda,42,6,Brasil
COM-02857,Comercio,68,5,Peru
VIV-02858,Vivienda,82,4,Chile
VIV-02859,Vivienda,76,3,Argentina
VIV-02860,Vivienda,95,2,Argentina
COM-02861,Comercio,116,6,Chile
VIV-02862,Vivienda,113,2,Mexico
VIV-02863,Vivienda,74,5,Argentina
VIV-02864,Vivienda,137,3,Argentina
VIV-02865,Vivienda,99,1,Chile
VIV-02866,Vivienda,103,5,Mexico
VIV-02867,Vivienda,107,2,Peru
VIV-02868,Vivienda,130,5,Argentina
VIV-02869,Vivienda,67,2,Argentina
VIV-02870,Vivienda,80,5,Colombia
VIV-02871,Vivienda,78,4,Chile
VIV-02872,Vivienda,106,3,Mexico
VIV-02873,Vivienda,55,5,Mexico
VIV-02874,Vivienda,64,1,Colombia
VIV-02875,Vivienda,60,3,Colombia
VIV-02876,Vivienda,102,2,Colombia
COM-02877,Comercio,190,2,Mexico
VIV-02878,Vivienda,89,4,Brasil
COM-02879,Comercio,58,10,Mexico
VIV-02880,Vivienda,71,6,Mexico
VIV-02881,Vivienda,42,5,Argentina
COM-02882,Comercio,109,10,Colombia
VIV-02883,Vivienda,45,4,Argentina
COM-02884,Comercio,39,12,Colombia
VIV-02885,Vivienda,156,6,Mexico
VIV-02886,Vivienda,86,5,Peru
VIV-02887,Vivienda,68,5,Mexico
VIV-02888,Vivienda,99,5,Peru
COM-02889,Comercio,63,7,Colombia
VIV-02890,Vivienda,40,2,Brasil
COM-02891,Comercio,176,4,Mexico
VIV-02892,Vivienda,154,6,Mexico
VIV-02893,Vivienda,132,2,Mexico
VIV-02894,Vivienda,132,6,Brasil
VIV-02895,Vivienda,98,2,Brasil
COM-02896,Comercio,60,7,Chile
VIV-02897,Vivienda,154,6,Brasil
VIV-02898,Vivienda,70,1,Argentina
VIV-02899,Vivienda,57,5,Colombia
VIV-02900,Vivienda,106,1,Peru
COM-02901,Comercio,188,11,Colombia
VIV-02902,Vivienda,89,5,Mexico
VIV-02903,Vivienda,52,2,Mexico
VIV-02904,Vivienda,62,1,Chile
VIV-02905,Vivienda,103,5,Mexico
COM-02906,Comercio,162,12,Peru
VIV-02907,Vivienda,111,1,Brasil
COM-02908,Comercio,151,11,Colombia
VIV-02909,Vivienda,127,6,Chile
VIV-02910,Vivienda,58,6,Mexico
VIV-02911,Vivienda,58,4,Chile
COM-02912,Comercio,51,8,Argentina
COM-02913,Comercio,95,11,Colombia
VIV-02914,Vivienda,46,6,Brasil
VIV-02915,Vivienda,98,2,Colombia
COM-02916,Comercio,90,10,Brasil
VIV-02917,Vivienda,71,3,Peru
VIV-02918,Vivienda,72,4,Brasil
VIV-02919,Vivienda,47,2,Argentina
VIV-02920,Vivienda,100,5,Chile
COM-02921,Comercio,76,8,Colombia
VIV-02922,Vivienda,108,5,Mexico
COM-02923,Comercio,50,8,Colombia
VIV-02924,Vivienda,105,1,Brasil
COM-02925,Comercio,142,10,Mexico
VIV-02926,Vivienda,97,5,Argentina
VIV-02927,Vivienda,77,5,Mexico
VIV-02928,Vivienda,48,1,Peru
COM-02929,Comercio,90,7,Colombia
COM-02930,Comercio,168,12,Mexico
COM-02931,Comercio,191,3,Argentina
COM-02932,Comercio,39,4,Chile
VIV-02933,Vivienda,102,2,Brasil
VIV-02934,Vivienda,90,3,Mexico
VIV-02935,Vivienda,67,1,Colombia
VIV-02936,Vivienda,142,2,Argentina
COM-02937,Comercio,163,10,Brasil
VIV-02938,Vivienda,73,3,Argentina
VIV-02939,Vivienda,68,5,Colombia
VIV-02940,Vivienda,125,4,Mexico
VIV-02941,Vivienda,81,3,Brasil
COM-02942,Comercio,186,7,Peru
VIV-02943,Vivienda,76,4,Argentina
VIV-02944,Vivienda,99,6,Argentina
VIV-02945,Vivienda,91,3,Argentina
VIV-02946,Vivienda,112,3,Argentina
VIV-02947,Vivienda,102,2,Colombia
VIV-02948,Vivienda,81,4,Argentina
VIV-02949,Vivienda,59,5,Brasil
VIV-02950,Vivienda,104,5,Chile
COM-02951,Comercio,71,2,Peru
VIV-02952,Vivienda,126,2,Peru
VIV-02953,Vivienda,74,6,Mexico
VIV-02954,Vivienda,78,6,Chile
VIV-02955,Vivienda,84,5,Colombia
VIV-02956,Vivienda,103,3,Mexico
VIV-02957,Vivienda,95,3,Peru
VIV-02958,Vivienda,115,1,Colombia
COM-02959,Comercio,198,7,Peru
VIV-02960,Vivienda,70,5,Brasil
COM-02961,Comercio,84,12,Colombia
COM-02962,Comercio,34,12,Colombia
COM-02963,Comercio,101,7,Brasil
VIV-02964,Vivienda,97,3,Mexico
COM-02965,Comercio,140,11,Mexico
VIV-02966,Vivienda,80,4,Mexico
COM-02967,Comercio,31,7,Chile
VIV-02968,Vivienda,108,1,Brasil
VIV-02969,Vivienda,55,5,Peru
VIV-02970,Vivienda,69,3,Colombia
VIV-02971,Vivienda,97,2,Mexico
COM-02972,Comercio,80,3,Mexico
VIV-02973,Vivienda,72,3,Peru
COM-02974,Comercio,31,6,Chile
VIV-02975,Vivienda,65,4,Argentina
VIV-02976,Vivienda,92,3,Chile
COM-02977,Comercio,119,7,Chile
COM-02978,Comercio,103,4,Peru
VIV-02979,Vivienda,82,3,Colombia
VIV-02980,Vivienda,87,3,Argentina
COM-02981,Comercio,91,9,Argentina
VIV-02982,Vivienda,66,5,Chile
VIV-02983,Vivienda,113,6,Argentina
COM-02984,Comercio,140,10,Colombia
VIV-02985,Vivienda,121,6,Peru
VIV-02986,Vivienda,74,2,Colombia
VIV-02987,Vivienda,88,6,Brasil
VIV-02988,Vivienda,88,5,Mexico
VIV-02989,Vivienda,123,1,Mexico
VIV-02990,Vivienda,111,1,Peru
COM-02991,Comercio,113,2,Brasil
VIV-02992,Vivienda,75,6,Peru
VIV-02993,Vivienda,78,6,Mexico
VIV-02994,Vivienda,92,4,Mexico
COM-02995,Comercio,124,10,Colombia
VIV-02996,Vivienda,82,3,Chile
VIV-02997,Vivienda,116,4,Mexico
VIV-02998,Vivienda,136,2,Colombia
VIV-02999,Vivienda,107,2,Peru
COM-03000,Comercio,110,2,Brasil
COM-03001,Comercio,105,12,Argentina
VIV-03002,Vivienda,83,4,Mexico
VIV-03003,Vivienda,105,4,Argentina
COM-03004,Comercio,187,6,Argentina
COM-03005,Comercio,49,10,Brasil
COM-03006,Comercio,172,9,Argentina
VIV-03007,Vivienda,109,5,Brasil
VIV-03008,Vivienda,72,3,Chile
VIV-03009,Vivienda,102,1,Mexico
VIV-03010,Vivienda,112,3,Chile
COM-03011,Comercio,196,2,Mexico
COM-03012,Comercio,135,7,Colombia
VIV-03013,Vivienda,109,3,Mexico
COM-03014,Comercio,51,2,Colombia
COM-03015,Comercio,157,7,Mexico
COM-03016,Comercio,70,4,Mexico
VIV-03017,Vivienda,100,5,Colombia
COM-03018,Comercio,194,10,Chile
VIV-03019,Vivienda,94,5,Chile
COM-03020,Comercio,54,7,Brasil
VIV-03021,Vivienda,70,5,Colombia
VIV-03022,Vivienda,100,5,Peru
VIV-03023,Vivienda,97,3,Chile
VIV-03024,Vivienda,87,1,Chile
VIV-03025,Vivienda,86,2,Colombia
VIV-03026,Vivienda,104,6,Mexico
VIV-03027,Vivienda,93,3,Brasil
VIV-03028,Vivienda,65,3,Peru
VIV-03029,Vivienda,83,6,Colombia
VIV-03030,Vivienda,60,5,Colombia
VIV-03031,Vivienda,145,3,Peru
VIV-03032,Vivienda,53,3,Argentina
VIV-03033,Vivienda,80,6,Argentina
VIV-03034,Vivienda,115,4,Mexico
COM-03035,Comercio,182,11,Mexico
VIV-03036,Vivienda,102,1,Chile
VIV-03037,Vivienda,40,6,Colombia
VIV-03038,Vivienda,106,3,Argentina
COM-03039,Comercio,141,7,Chile
VIV-03040,Vivienda,127,3,Colombia
VIV-03041,Vivienda,80,3,Colombia
VIV-03042,Vivienda,67,4,Colombia
COM-03043,Comercio,184,3,Chile
VIV-03044,Vivienda,113,1,Colombia
VIV-03045,Vivienda,105,1,Chile
VIV-03046,Vivienda,69,5,Colombia
VIV-03047,Vivienda,87,2,Peru
VIV-03048,Vivienda,130,6,Peru
VIV-03049,Vivienda,82,5,Brasil
VIV-03050,Vivienda,95,2,Mexico
VIV-03051,Vivienda,57,6,Argentina
VIV-03052,Vivienda,101,4,Colombia
VIV-03053,Vivienda,95,5,Mexico
VIV-03054,Vivienda,92,1,Brasil
VIV-03055,Vivienda,100,6,Colombia
VIV-03056,Vivienda,56,5,Argentina
COM-03057,Comercio,134,12,Peru
VIV-03058,Vivienda,86,5,Chile
VIV-03059,Vivienda,72,6,Mexico
COM-03060,Comercio,104,10,Peru
VIV-03061,Vivienda,40,3,Mexico
COM-03062,Comercio,168,11,Peru
VIV-03063,Vivienda,144,5,Chile
VIV-03064,Vivienda,74,6,Colombia
VIV-03065,Vivienda,121,1,Mexico
COM-03066,Comercio,103,11,Argentina
COM-03067,Comercio,60,2,Chile
VIV-03068,Vivienda,79,2,Argentina
VIV-03069,Vivienda,68,4,Argentina
VIV-03070,Vivienda,119,5,Chile
VIV-03071,Vivienda,84,6,Colombia
VIV-03072,Vivienda,76,6,Colombia
VIV-03073,Vivienda,93,1,Mexico
COM-03074,Comercio,75,7,Chile
VIV-03075,Vivienda,80,5,Argentina
COM-03076,Comercio,106,10,Colombia
COM-03077,Comercio,168,7,Argentina
VIV-03078,Vivienda,95,1,Chile
VIV-03079,Vivienda,108,3,Chile
VIV-03080,Vivienda,66,2,Colombia
VIV-03081,Vivienda,47,6,Mexico
VIV-03082,Vivienda,88,2,Argentina
VIV-03083,Vivienda,65,1,Brasil
COM-03084,Comercio,143,9,Colombia
COM-03085,Comercio,84,10,Colombia
VIV-03086,Vivienda,77,2,Argentina
VIV-03087,Vivienda,69,5,Colombia
VIV-03088,Vivienda,115,3,Mexico
COM-03089,Comercio,54,2,Chile
VIV-03090,Vivienda,76,3,Brasil
VIV-03091,Vivienda,95,2,Colombia
VIV-03092,Vivienda,120,4,Argentina
VIV-03093,Vivienda,79,4,Chile
VIV-03094,Vivienda,92,2,Brasil
COM-03095,Comercio,190,5,Mexico
VIV-03096,Vivienda,63,5,Colombia
COM-03097,Comercio,63,6,Brasil
COM-03098,Comercio,67,3,Argentina
COM-03099,Comercio,144,12,Mexico
VIV-03100,Vivienda,103,6,Colombia
COM-03101,Comercio,53,5,Colombia
VIV-03102,Vivienda,117,2,Colombia
VIV-03103,Vivienda,108,6,Brasil
VIV-03104,Vivienda,47,6,Brasil
VIV-03105,Vivienda,84,3,Argentina
VIV-03106,Vivienda,97,6,Chile
VIV-03107,Vivienda,85,2,Mexico
VIV-03108,Vivienda,151,1,Brasil
VIV-03109,Vivienda,44,6,Peru
VIV-03110,Vivienda,84,1,Argentina
VIV-03111,Vivienda,66,2,Peru
VIV-03112,Vivienda,98,1,Brasil
VIV-03113,Vivienda,81,2,Colombia
VIV-03114,Vivienda,89,1,Chile
COM-03115,Comercio,118,9,Peru
COM-03116,Comercio,170,5,Chile
VIV-03117,Vivienda,40,3,Peru
VIV-03118,Vivienda,94,1,Colombia
VIV-03119,Vivienda,45,6,Argentina
VIV-03120,Vivienda,75,2,Chile
COM-03121,Comercio,94,11,Mexico
VIV-03122,Vivienda,91,1,Colombia
VIV-03123,Vivienda,51,3,Colombia
VIV-03124,Vivienda,90,2,Mexico
VIV-03125,Vivienda,122,1,Chile
COM-03126,Comercio,65,11,Colombia
VIV-03127,Vivienda,105,6,Colombia
VIV-03128,Vivienda,43,3,Mexico
VIV-03129,Vivienda,122,3,Argentina
VIV-03130,Vivienda,84,5,Brasil
COM-03131,Comercio,135,8,Mexico
VIV-03132,Vivienda,44,4,Brasil
VIV-03133,Vivienda,86,6,Mexico
VIV-03134,Vivienda,70,2,Mexico
VIV-03135,Vivienda,100,5,Mexico
VIV-03136,Vivienda,92,5,Argentina
COM-03137,Comercio,167,4,Brasil
VIV-03138,Vivienda,42,2,Mexico
VIV-03139,Vivienda,111,3,Brasil
VIV-03140,Vivienda,40,5,Colombia
VIV-03141,Vivienda,100,2,Mexico
VIV-03142,Vivienda,120,1,Argentina
VIV-03143,Vivienda,64,3,Chile
VIV-03144,Vivienda,107,5,Argentina
VIV-03145,Vivienda,108,6,Argentina
VIV-03146,Vivienda,67,1,Peru
VIV-03147,Vivienda,111,5,Argentina
VIV-03148,Vivienda,98,5,Brasil
VIV-03149,Vivienda,102,1,Peru
VIV-03150,Vivienda,60,5,Argentina
COM-03151,Comercio,129,8,Argentina
COM-03152,Comercio,36,10,Mexico
VIV-03153,Vivienda,103,1,Peru
COM-03154,Comercio,198,5,Argentina
COM-03155,Comercio,121,4,Colombia
VIV-03156,Vivienda,88,4,Peru
VIV-03157,Vivienda,99,6,Chile
VIV-03158,Vivienda,97,3,Argentina
COM-03159,Comercio,176,10,Mexico
VIV-03160,Vivienda,98,2,Colombia
VIV-03161,Vivienda,98,6,Peru
VIV-03162,Vivienda,82,4,Colombia
VIV-03163,Vivienda,108,1,Mexico
COM-03164,Comercio,35,10,Brasil
COM-03165,Comercio,32,6,Brasil
COM-03166,Comercio,45,9,Mexico
COM-03167,Comercio,51,12,Argentina
VIV-03168,Vivienda,81,6,Mexico
COM-03169,Comercio,135,9,Mexico
COM-03170,Comercio,155,5,Brasil
VIV-03171,Vivienda,114,1,Argentina
COM-03172,Comercio,42,5,Mexico
VIV-03173,Vivienda,95,2,Peru
VIV-03174,Vivienda,90,1,Colombia
VIV-03175,Vivienda,92,6,Colombia
VIV-03176,Vivienda,40,1,Brasil
VIV-03177,Vivienda,97,1,Mexico
VIV-03178,Vivienda,80,4,Argentina
VIV-03179,Vivienda,87,2,Colombia
VIV-03180,Vivienda,82,6,Peru
VIV-03181,Vivienda,87,5,Brasil
COM-03182,Comercio,185,6,Mexico
VIV-03183,Vivienda,82,1,Argentina
VIV-03184,Vivienda,98,6,Peru
VIV-03185,Vivienda,98,3,Argentina
COM-03186,Comercio,147,11,Mexico
VIV-03187,Vivienda,83,6,Argentina
VIV-03188,Vivienda,112,1,Peru
COM-03189,Comercio,166,3,Brasil
VIV-03190,Vivienda,44,4,Colombia
COM-03191,Comercio,155,11,Brasil
VIV-03192,Vivienda,133,5,Mexico
VIV-03193,Vivienda,40,5,Mexico
VIV-03194,Vivienda,140,1,Colombia
VIV-03195,Vivienda,102,1,Mexico
VIV-03196,Vivienda,129,3,Chile
VIV-03197,Vivienda,69,1,Peru
VIV-03198,Vivienda,85,3,Chile
COM-03199,Comercio,75,11,Colombia
VIV-03200,Vivienda,86,2,Mexico
VIV-03201,Vivienda,124,1,Colombia
VIV-03202,Vivienda,120,2,Argentina
VIV-03203,Vivienda,99,2,Brasil
COM-03204,Comercio,51,8,Colombia
VIV-03205,Vivienda,86,3,Argentina
VIV-03206,Vivienda,111,2,Argentina
VIV-03207,Vivienda,114,4,Chile
VIV-03208,Vivienda,94,3,Chile
VIV-03209,Vivienda,88,4,Chile
VIV-03210,Vivienda,84,2,Colombia
COM-03211,Comercio,197,8,Argentina
COM-03212,Comercio,136,4,Argentina
COM-03213,Comercio,169,4,Peru
COM-03214,Comercio,122,11,Colombia
COM-03215,Comercio,172,8,Brasil
VIV-03216,Vivienda,100,3,Mexico
VIV-03217,Vivienda,93,4,Argentina
VIV-03218,Vivienda,73,3,Brasil
VIV-03219,Vivienda,113,1,Colombia
VIV-03220,Vivienda,105,5,Peru
VIV-03221,Vivienda,51,4,Chile
COM-03222,Comercio,179,9,Peru
VIV-03223,Vivienda,68,4,Brasil
VIV-03224,Vivienda,107,6,Colombia
VIV-03225,Vivienda,106,2,Argentina
VIV-03226,Vivienda,76,5,Brasil
VIV-03227,Vivienda,64,2,Brasil
VIV-03228,Vivienda,112,2,Argentina
VIV-03229,Vivienda,105,5,Brasil
VIV-03230,Vivienda,84,5,Argentina
COM-03231,Comercio,66,6,Colombia
VIV-03232,Vivienda,56,3,Peru
VIV-03233,Vivienda,40,5,Chile
COM-03234,Comercio,193,11,Brasil
VIV-03235,Vivienda,67,2,Chile
COM-03236,Comercio,190,8,Colombia
VIV-03237,Vivienda,80,3,Colombia
COM-03238,Comercio,171,8,Colombia
COM-03239,Comercio,71,11,Argentina
VIV-03240,Vivienda,56,1,Mexico
VIV-03241,Vivienda,98,5,Peru
VIV-03242,Vivienda,139,1,Mexico
VIV-03243,Vivienda,74,4,Peru
VIV-03244,Vivienda,92,3,Colombia
VIV-03245,Vivienda,62,2,Colombia
COM-03246,Comercio,85,3,Mexico
VIV-03247,Vivienda,94,4,Chile
COM-03248,Comercio,141,7,Brasil
VIV-03249,Vivienda,83,6,Peru
COM-03250,Comercio,30,12,Peru
VIV-03251,Vivienda,67,1,Argentina
VIV-03252,Vivienda,80,5,Chile
VIV-03253,Vivienda,81,3,Colombia
VIV-03254,Vivienda,97,4,Peru
COM-03255,Comercio,61,9,Argentina
VIV-03256,Vivienda,80,1,Argentina
VIV-03257,Vivienda,102,5,Chile
COM-03258,Comercio,102,10,Chile
VIV-03259,Vivienda,94,4,Chile
VIV-03260,Vivienda,115,5,Mexico
VIV-03261,Vivienda,80,1,Colombia
VIV-03262,Vivienda,88,4,Colombia
VIV-03263,Vivienda,71,6,Argentina
VIV-03264,Vivienda,115,5,Peru
VIV-03265,Vivienda,121,3,Colombia
COM-03266,Comercio,169,7,Chile
VIV-03267,Vivienda,106,1,Mexico
VIV-03268,Vivienda,93,1,Colombia
VIV-03269,Vivienda,137,5,Brasil
COM-03270,Comercio,45,7,Mexico
VIV-03271,Vivienda,86,5,Argentina
VIV-03272,Vivienda,97,2,Mexico
VIV-03273,Vivienda,98,3,Argentina
VIV-03274,Vivienda,109,5,Mexico
VIV-03275,Vivienda,85,3,Mexico
VIV-03276,Vivienda,164,4,Peru
VIV-03277,Vivienda,117,2,Argentina
VIV-03278,Vivienda,85,3,Argentina
VIV-03279,Vivienda,74,5,Brasil
COM-03280,Comercio,106,9,Peru
VIV-03281,Vivienda,93,6,Colombia
VIV-03282,Vivienda,71,1,Mexico
VIV-03283,Vivienda,92,2,Argentina
COM-03284,Comercio,89,5,Argentina
COM-03285,Comercio,77,11,Chile
VIV-03286,Vivienda,102,1,Argentina
VIV-03287,Vivienda,65,4,Peru
VIV-03288,Vivienda,65,1,Peru
VIV-03289,Vivienda,62,5,Chile
VIV-03290,Vivienda,92,2,Argentina
COM-03291,Comercio,157,9,Mexico
VIV-03292,Vivienda,82,6,Peru
VIV-03293,Vivienda,119,4,Mexico
VIV-03294,Vivienda,73,5,Brasil
VIV-03295,Vivienda,51,2,Colombia
