id_equipo,id_inmueble,tipo_equipo,cantidad_equipos,potencia_watts,tecnologia_inverter,horas_uso_estimadas_dia,consumo_kwh_dia_equipo
EQ-00375,VIV-00120,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00376,COM-00121,Iluminacion,34,15,True,10.08,5.1408
EQ-00377,COM-00121,Climatizacion,2,2200,False,9.0,39.6
EQ-00378,COM-00121,Computacion,8,150,True,8.0,9.6
EQ-00379,COM-00121,Refrigeracion,1,750,False,24.0,18.0
EQ-00380,COM-00122,Iluminacion,53,15,True,7.56,6.0102
EQ-00381,COM-00122,Climatizacion,2,2200,False,9.0,39.6
EQ-00382,COM-00122,Computacion,3,150,True,8.0,3.6
EQ-00383,VIV-00123,Iluminacion,20,15,True,7.51,2.253
EQ-00384,VIV-00123,Refrigeracion,1,350,False,24.0,8.4
EQ-00385,VIV-00123,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00386,VIV-00124,Iluminacion,25,15,True,8.55,3.2063
EQ-00387,VIV-00124,Refrigeracion,1,180,True,24.0,4.32
EQ-00388,VIV-00124,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00389,COM-00125,Iluminacion,21,15,True,7.41,2.3342
EQ-00390,COM-00125,Climatizacion,3,2200,False,9.0,59.4
EQ-00391,COM-00125,Computacion,8,150,True,8.0,9.6
EQ-00392,COM-00125,Refrigeracion,2,750,False,24.0,36.0
EQ-00393,VIV-00126,Iluminacion,25,15,True,7.95,2.9812
EQ-00394,VIV-00126,Refrigeracion,1,350,False,24.0,8.4
EQ-00395,VIV-00126,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00396,VIV-00127,Iluminacion,18,15,True,6.59,1.7793
EQ-00397,VIV-00127,Refrigeracion,1,350,False,24.0,8.4
EQ-00398,VIV-00127,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00399,VIV-00128,Iluminacion,13,15,True,9.85,1.9208
EQ-00400,VIV-00128,Refrigeracion,1,350,False,24.0,8.4
EQ-00401,VIV-00128,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00402,COM-00129,Iluminacion,43,15,True,8.54,5.5083
EQ-00403,COM-00129,Climatizacion,3,2200,False,9.0,59.4
EQ-00404,COM-00129,Computacion,6,150,True,8.0,7.2
EQ-00405,VIV-00130,Iluminacion,20,15,True,11.53,3.459
EQ-00406,VIV-00130,Refrigeracion,1,180,True,24.0,4.32
EQ-00407,VIV-00130,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00408,VIV-00131,Iluminacion,13,15,True,7.39,1.441
EQ-00409,VIV-00131,Refrigeracion,1,180,True,24.0,4.32
EQ-00410,VIV-00131,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00411,COM-00132,Iluminacion,40,15,True,11.02,6.612
EQ-00412,COM-00132,Climatizacion,1,2200,True,9.0,19.8
EQ-00413,COM-00132,Computacion,11,150,True,8.0,13.2
EQ-00414,VIV-00133,Iluminacion,24,15,True,9.24,3.3264
EQ-00415,VIV-00133,Refrigeracion,1,350,False,24.0,8.4
EQ-00416,VIV-00133,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00417,VIV-00134,Iluminacion,17,15,True,10.55,2.6902
EQ-00418,VIV-00134,Refrigeracion,1,180,True,24.0,4.32
EQ-00419,VIV-00134,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00420,VIV-00135,Iluminacion,14,15,True,10.66,2.2386
EQ-00421,VIV-00135,Refrigeracion,1,350,False,24.0,8.4
EQ-00422,VIV-00135,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00423,VIV-00136,Iluminacion,18,15,True,6.38,1.7226
EQ-00424,VIV-00136,Refrigeracion,1,180,True,24.0,4.32
EQ-00425,VIV-00136,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00426,VIV-00137,Iluminacion,13,15,True,8.36,1.6302
EQ-00427,VIV-00137,Refrigeracion,1,180,True,24.0,4.32
EQ-00428,VIV-00137,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00429,VIV-00138,Iluminacion,24,15,True,9.15,3.294
EQ-00430,VIV-00138,Refrigeracion,1,350,False,24.0,8.4
EQ-00431,VIV-00138,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00432,VIV-00139,Iluminacion,22,15,True,7.83,2.5839
EQ-00433,VIV-00139,Refrigeracion,1,180,True,24.0,4.32
EQ-00434,VIV-00139,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00435,VIV-00140,Iluminacion,22,15,True,9.07,2.9931
EQ-00436,VIV-00140,Refrigeracion,1,350,False,24.0,8.4
EQ-00437,VIV-00140,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00438,VIV-00141,Iluminacion,16,15,True,6.88,1.6512
EQ-00439,VIV-00141,Refrigeracion,1,350,False,24.0,8.4
EQ-00440,VIV-00141,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00441,VIV-00142,Iluminacion,17,15,True,7.14,1.8207
EQ-00442,VIV-00142,Refrigeracion,1,350,False,24.0,8.4
EQ-00443,VIV-00142,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00444,VIV-00143,Iluminacion,17,15,True,9.33,2.3792
EQ-00445,VIV-00143,Refrigeracion,1,350,False,24.0,8.4
EQ-00446,VIV-00143,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00447,VIV-00144,Iluminacion,24,15,True,11.22,4.0392
EQ-00448,VIV-00144,Refrigeracion,1,350,False,24.0,8.4
EQ-00449,VIV-00144,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00450,VIV-00145,Iluminacion,16,15,True,7.41,1.7784
EQ-00451,VIV-00145,Refrigeracion,1,350,False,24.0,8.4
EQ-00452,VIV-00145,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00453,VIV-00146,Iluminacion,23,15,True,6.27,2.1631
EQ-00454,VIV-00146,Refrigeracion,1,350,False,24.0,8.4
EQ-00455,VIV-00146,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00456,COM-00147,Iluminacion,50,15,True,8.15,6.1125
EQ-00457,COM-00147,Climatizacion,2,2200,False,9.0,39.6
EQ-00458,COM-00147,Computacion,3,150,True,8.0,3.6
EQ-00459,VIV-00148,Iluminacion,20,15,True,11.52,3.456
EQ-00460,VIV-00148,Refrigeracion,1,180,True,24.0,4.32
EQ-00461,VIV-00148,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00462,COM-00149,Iluminacion,41,15,True,9.59,5.8978
EQ-00463,COM-00149,Climatizacion,1,2200,False,9.0,19.8
EQ-00464,COM-00149,Computacion,8,150,True,8.0,9.6
EQ-00465,VIV-00150,Iluminacion,28,15,True,10.77,4.5234
EQ-00466,VIV-00150,Refrigeracion,1,180,True,24.0,4.32
EQ-00467,VIV-00150,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00468,VIV-00151,Iluminacion,16,15,True,10.23,2.4552
EQ-00469,VIV-00151,Refrigeracion,1,180,True,24.0,4.32
EQ-00470,VIV-00151,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00471,VIV-00152,Iluminacion,18,15,True,8.35,2.2545
EQ-00472,VIV-00152,Refrigeracion,1,350,False,24.0,8.4
EQ-00473,VIV-00152,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00474,COM-00153,Iluminacion,40,15,True,11.22,6.732
EQ-00475,COM-00153,Climatizacion,3,2200,False,9.0,59.4
EQ-00476,COM-00153,Computacion,10,150,True,8.0,12.0
EQ-00477,VIV-00154,Iluminacion,18,15,True,10.74,2.8998
EQ-00478,VIV-00154,Refrigeracion,1,180,True,24.0,4.32
EQ-00479,VIV-00154,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00480,VIV-00155,Iluminacion,11,15,True,8.43,1.391
EQ-00481,VIV-00155,Refrigeracion,1,180,True,24.0,4.32
EQ-00482,VIV-00155,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00483,VIV-00156,Iluminacion,28,15,True,11.77,4.9434
EQ-00484,VIV-00156,Refrigeracion,1,180,True,24.0,4.32
EQ-00485,VIV-00156,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00486,VIV-00157,Iluminacion,26,15,True,9.49,3.7011
EQ-00487,VIV-00157,Refrigeracion,1,350,False,24.0,8.4
EQ-00488,VIV-00157,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00489,VIV-00158,Iluminacion,21,15,True,7.84,2.4696
EQ-00490,VIV-00158,Refrigeracion,1,350,False,24.0,8.4
EQ-00491,VIV-00158,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00492,COM-00159,Iluminacion,59,15,True,7.21,6.3809
EQ-00493,COM-00159,Climatizacion,3,2200,False,9.0,59.4
EQ-00494,COM-00159,Computacion,3,150,True,8.0,3.6
EQ-00495,VIV-00160,Iluminacion,11,15,True,7.99,1.3184
EQ-00496,VIV-00160,Refrigeracion,1,180,True,24.0,4.32
EQ-00497,VIV-00160,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00498,VIV-00161,Iluminacion,19,15,True,8.8,2.508
EQ-00499,VIV-00161,Refrigeracion,1,350,False,24.0,8.4
EQ-00500,VIV-00161,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00501,VIV-00162,Iluminacion,10,15,True,9.91,1.4865
EQ-00502,VIV-00162,Refrigeracion,1,350,False,24.0,8.4
EQ-00503,VIV-00162,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00504,VIV-00163,Iluminacion,29,15,True,8.97,3.902
EQ-00505,VIV-00163,Refrigeracion,1,350,False,24.0,8.4
EQ-00506,VIV-00163,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00507,VIV-00164,Iluminacion,25,15,True,10.38,3.8925
EQ-00508,VIV-00164,Refrigeracion,1,180,True,24.0,4.32
EQ-00509,VIV-00164,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00510,COM-00165,Iluminacion,39,15,True,10.5,6.1425
EQ-00511,COM-00165,Climatizacion,3,2200,False,9.0,59.4
EQ-00512,COM-00165,Computacion,9,150,True,8.0,10.8
EQ-00513,COM-00165,Refrigeracion,1,750,False,24.0,18.0
EQ-00514,COM-00166,Iluminacion,45,15,True,7.87,5.3122
EQ-00515,COM-00166,Climatizacion,2,2200,True,9.0,39.6
EQ-00516,COM-00166,Computacion,2,150,True,8.0,2.4
EQ-00517,VIV-00167,Iluminacion,25,15,True,11.67,4.3762
EQ-00518,VIV-00167,Refrigeracion,1,180,True,24.0,4.32
EQ-00519,VIV-00167,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00520,VIV-00168,Iluminacion,25,15,True,6.47,2.4262
EQ-00521,VIV-00168,Refrigeracion,1,350,False,24.0,8.4
EQ-00522,VIV-00168,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00523,VIV-00169,Iluminacion,25,15,True,9.81,3.6788
EQ-00524,VIV-00169,Refrigeracion,1,180,True,24.0,4.32
EQ-00525,VIV-00169,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00526,VIV-00170,Iluminacion,11,15,True,9.36,1.5444
EQ-00527,VIV-00170,Refrigeracion,1,350,False,24.0,8.4
EQ-00528,VIV-00170,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00529,VIV-00171,Iluminacion,15,15,True,10.35,2.3288
EQ-00530,VIV-00171,Refrigeracion,1,350,False,24.0,8.4
EQ-00531,VIV-00171,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00532,VIV-00172,Iluminacion,30,15,True,7.66,3.447
EQ-00533,VIV-00172,Refrigeracion,1,180,True,24.0,4.32
EQ-00534,VIV-00172,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00535,VIV-00173,Iluminacion,11,15,True,10.36,1.7094
EQ-00536,VIV-00173,Refrigeracion,1,180,True,24.0,4.32
EQ-00537,VIV-00173,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00538,VIV-00174,Iluminacion,26,15,True,6.52,2.5428
EQ-00539,VIV-00174,Refrigeracion,1,350,False,24.0,8.4
EQ-00540,VIV-00174,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00541,VIV-00175,Iluminacion,11,15,True,7.67,1.2656
EQ-00542,VIV-00175,Refrigeracion,1,350,False,24.0,8.4
EQ-00543,VIV-00175,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00544,VIV-00176,Iluminacion,19,15,True,9.43,2.6876
EQ-00545,VIV-00176,Refrigeracion,1,350,False,24.0,8.4
EQ-00546,VIV-00176,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00547,VIV-00177,Iluminacion,16,15,True,11.54,2.7696
EQ-00548,VIV-00177,Refrigeracion,1,350,False,24.0,8.4
EQ-00549,VIV-00177,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00550,COM-00178,Iluminacion,25,15,True,10.95,4.1062
EQ-00551,COM-00178,Climatizacion,1,2200,True,9.0,19.8
EQ-00552,COM-00178,Computacion,5,150,True,8.0,6.0
EQ-00553,COM-00178,Refrigeracion,1,750,False,24.0,18.0
EQ-00554,VIV-00179,Iluminacion,15,15,True,9.2,2.07
EQ-00555,VIV-00179,Refrigeracion,1,350,False,24.0,8.4
EQ-00556,VIV-00179,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00557,VIV-00180,Iluminacion,25,15,True,8.5,3.1875
EQ-00558,VIV-00180,Refrigeracion,1,350,False,24.0,8.4
EQ-00559,VIV-00180,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00560,VIV-00181,Iluminacion,28,15,True,8.95,3.759
EQ-00561,VIV-00181,Refrigeracion,1,350,False,24.0,8.4
EQ-00562,VIV-00181,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00563,COM-00182,Iluminacion,21,15,True,7.52,2.3688
EQ-00564,COM-00182,Climatizacion,1,2200,False,9.0,19.8
EQ-00565,COM-00182,Computacion,5,150,True,8.0,6.0
EQ-00566,VIV-00183,Iluminacion,26,15,True,10.2,3.978
EQ-00567,VIV-00183,Refrigeracion,1,180,True,24.0,4.32
EQ-00568,VIV-00183,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00569,COM-00184,Iluminacion,24,15,True,10.05,3.618
EQ-00570,COM-00184,Climatizacion,3,2200,True,9.0,59.4
EQ-00571,COM-00184,Computacion,10,150,True,8.0,12.0
EQ-00572,COM-00185,Iluminacion,46,15,True,7.76,5.3544
EQ-00573,COM-00185,Climatizacion,3,2200,False,9.0,59.4
EQ-00574,COM-00185,Computacion,9,150,True,8.0,10.8
EQ-00575,VIV-00186,Iluminacion,13,15,True,10.96,2.1372
EQ-00576,VIV-00186,Refrigeracion,1,180,True,24.0,4.32
EQ-00577,VIV-00186,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00578,VIV-00187,Iluminacion,20,15,True,7.47,2.241
EQ-00579,VIV-00187,Refrigeracion,1,350,False,24.0,8.4
EQ-00580,VIV-00187,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00581,VIV-00188,Iluminacion,29,15,True,6.65,2.8928
EQ-00582,VIV-00188,Refrigeracion,1,180,True,24.0,4.32
EQ-00583,VIV-00188,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00584,COM-00189,Iluminacion,45,15,True,7.66,5.1705
EQ-00585,COM-00189,Climatizacion,3,2200,False,9.0,59.4
EQ-00586,COM-00189,Computacion,10,150,True,8.0,12.0
EQ-00587,VIV-00190,Iluminacion,15,15,True,11.24,2.529
EQ-00588,VIV-00190,Refrigeracion,1,180,True,24.0,4.32
EQ-00589,VIV-00190,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00590,VIV-00191,Iluminacion,10,15,True,9.53,1.4295
EQ-00591,VIV-00191,Refrigeracion,1,180,True,24.0,4.32
EQ-00592,VIV-00191,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00593,COM-00192,Iluminacion,58,15,True,9.02,7.8474
EQ-00594,COM-00192,Climatizacion,1,2200,False,9.0,19.8
EQ-00595,COM-00192,Computacion,4,150,True,8.0,4.8
EQ-00596,VIV-00193,Iluminacion,19,15,True,7.44,2.1204
EQ-00597,VIV-00193,Refrigeracion,1,180,True,24.0,4.32
EQ-00598,VIV-00193,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00599,VIV-00194,Iluminacion,16,15,True,6.64,1.5936
EQ-00600,VIV-00194,Refrigeracion,1,350,False,24.0,8.4
EQ-00601,VIV-00194,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00602,COM-00195,Iluminacion,42,15,True,9.32,5.8716
EQ-00603,COM-00195,Climatizacion,1,2200,True,9.0,19.8
EQ-00604,COM-00195,Computacion,11,150,True,8.0,13.2
EQ-00605,VIV-00196,Iluminacion,29,15,True,10.52,4.5762
EQ-00606,VIV-00196,Refrigeracion,1,180,True,24.0,4.32
EQ-00607,VIV-00196,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00608,VIV-00197,Iluminacion,25,15,True,7.31,2.7412
EQ-00609,VIV-00197,Refrigeracion,1,350,False,24.0,8.4
EQ-00610,VIV-00197,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00611,COM-00198,Iluminacion,33,15,True,7.89,3.9056
EQ-00612,COM-00198,Climatizacion,3,2200,True,9.0,59.4
EQ-00613,COM-00198,Computacion,7,150,True,8.0,8.4
EQ-00614,COM-00198,Refrigeracion,2,750,False,24.0,36.0
EQ-00615,VIV-00199,Iluminacion,21,15,True,6.22,1.9593
EQ-00616,VIV-00199,Refrigeracion,1,350,False,24.0,8.4
EQ-00617,VIV-00199,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00618,COM-00200,Iluminacion,46,15,True,11.0,7.59
EQ-00619,COM-00200,Climatizacion,2,2200,True,9.0,39.6
EQ-00620,COM-00200,Computacion,7,150,True,8.0,8.4
EQ-00621,COM-00200,Refrigeracion,2,750,False,24.0,36.0
EQ-00622,COM-00201,Iluminacion,27,15,True,9.36,3.7908
EQ-00623,COM-00201,Climatizacion,1,2200,True,9.0,19.8
EQ-00624,COM-00201,Computacion,7,150,True,8.0,8.4
EQ-00625,COM-00202,Iluminacion,37,15,True,8.79,4.8784
EQ-00626,COM-00202,Climatizacion,3,2200,True,9.0,59.4
EQ-00627,COM-00202,Computacion,3,150,True,8.0,3.6
EQ-00628,COM-00202,Refrigeracion,1,750,False,24.0,18.0
EQ-00629,VIV-00203,Iluminacion,29,15,True,9.33,4.0586
EQ-00630,VIV-00203,Refrigeracion,1,350,False,24.0,8.4
EQ-00631,VIV-00203,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00632,VIV-00204,Iluminacion,15,15,True,10.05,2.2612
EQ-00633,VIV-00204,Refrigeracion,1,350,False,24.0,8.4
EQ-00634,VIV-00204,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00635,VIV-00205,Iluminacion,29,15,True,10.57,4.598
EQ-00636,VIV-00205,Refrigeracion,1,180,True,24.0,4.32
EQ-00637,VIV-00205,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00638,COM-00206,Iluminacion,31,15,True,9.31,4.3292
EQ-00639,COM-00206,Climatizacion,2,2200,False,9.0,39.6
EQ-00640,COM-00206,Computacion,7,150,True,8.0,8.4
EQ-00641,COM-00207,Iluminacion,46,15,True,6.46,4.4574
EQ-00642,COM-00207,Climatizacion,2,2200,False,9.0,39.6
EQ-00643,COM-00207,Computacion,6,150,True,8.0,7.2
EQ-00644,VIV-00208,Iluminacion,17,15,True,9.18,2.3409
EQ-00645,VIV-00208,Refrigeracion,1,180,True,24.0,4.32
EQ-00646,VIV-00208,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00647,VIV-00209,Iluminacion,18,15,True,6.76,1.8252
EQ-00648,VIV-00209,Refrigeracion,1,350,False,24.0,8.4
EQ-00649,VIV-00209,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00650,VIV-00210,Iluminacion,22,15,True,11.12,3.6696
EQ-00651,VIV-00210,Refrigeracion,1,350,False,24.0,8.4
EQ-00652,VIV-00210,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00653,VIV-00211,Iluminacion,11,15,True,7.46,1.2309
EQ-00654,VIV-00211,Refrigeracion,1,350,False,24.0,8.4
EQ-00655,VIV-00211,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00656,VIV-00212,Iluminacion,27,15,True,10.36,4.1958
EQ-00657,VIV-00212,Refrigeracion,1,350,False,24.0,8.4
EQ-00658,VIV-00212,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00659,VIV-00213,Iluminacion,28,15,True,11.97,5.0274
EQ-00660,VIV-00213,Refrigeracion,1,180,True,24.0,4.32
EQ-00661,VIV-00213,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00662,VIV-00214,Iluminacion,21,15,True,7.64,2.4066
EQ-00663,VIV-00214,Refrigeracion,1,350,False,24.0,8.4
EQ-00664,VIV-00214,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00665,VIV-00215,Iluminacion,19,15,True,6.04,1.7214
EQ-00666,VIV-00215,Refrigeracion,1,180,True,24.0,4.32
EQ-00667,VIV-00215,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00668,VIV-00216,Iluminacion,10,15,True,8.88,1.332
EQ-00669,VIV-00216,Refrigeracion,1,350,False,24.0,8.4
EQ-00670,VIV-00216,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00671,VIV-00217,Iluminacion,19,15,True,8.36,2.3826
EQ-00672,VIV-00217,Refrigeracion,1,350,False,24.0,8.4
EQ-00673,VIV-00217,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00674,VIV-00218,Iluminacion,12,15,True,9.02,1.6236
EQ-00675,VIV-00218,Refrigeracion,1,180,True,24.0,4.32
EQ-00676,VIV-00218,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00677,COM-00219,Iluminacion,24,15,True,9.64,3.4704
EQ-00678,COM-00219,Climatizacion,1,2200,True,9.0,19.8
EQ-00679,COM-00219,Computacion,8,150,True,8.0,9.6
EQ-00680,COM-00219,Refrigeracion,1,750,False,24.0,18.0
EQ-00681,VIV-00220,Iluminacion,17,15,True,8.89,2.267
EQ-00682,VIV-00220,Refrigeracion,1,350,False,24.0,8.4
EQ-00683,VIV-00220,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00684,COM-00221,Iluminacion,36,15,True,11.28,6.0912
EQ-00685,COM-00221,Climatizacion,2,2200,True,9.0,39.6
EQ-00686,COM-00221,Computacion,8,150,True,8.0,9.6
EQ-00687,COM-00221,Refrigeracion,1,750,False,24.0,18.0
EQ-00688,COM-00222,Iluminacion,22,15,True,6.62,2.1846
EQ-00689,COM-00222,Climatizacion,2,2200,False,9.0,39.6
EQ-00690,COM-00222,Computacion,3,150,True,8.0,3.6
EQ-00691,VIV-00223,Iluminacion,22,15,True,10.0,3.3
EQ-00692,VIV-00223,Refrigeracion,1,350,False,24.0,8.4
EQ-00693,VIV-00223,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00694,VIV-00224,Iluminacion,10,15,True,7.01,1.0515
EQ-00695,VIV-00224,Refrigeracion,1,180,True,24.0,4.32
EQ-00696,VIV-00224,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00697,VIV-00225,Iluminacion,10,15,True,6.34,0.951
EQ-00698,VIV-00225,Refrigeracion,1,350,False,24.0,8.4
EQ-00699,VIV-00225,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00700,VIV-00226,Iluminacion,26,15,True,8.04,3.1356
EQ-00701,VIV-00226,Refrigeracion,1,180,True,24.0,4.32
EQ-00702,VIV-00226,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00703,VIV-00227,Iluminacion,25,15,True,11.96,4.485
EQ-00704,VIV-00227,Refrigeracion,1,350,False,24.0,8.4
EQ-00705,VIV-00227,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00706,COM-00228,Iluminacion,48,15,True,9.5,6.84
EQ-00707,COM-00228,Climatizacion,1,2200,False,9.0,19.8
EQ-00708,COM-00228,Computacion,12,150,True,8.0,14.4
EQ-00709,VIV-00229,Iluminacion,13,15,True,10.14,1.9773
EQ-00710,VIV-00229,Refrigeracion,1,180,True,24.0,4.32
EQ-00711,VIV-00229,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00712,VIV-00230,Iluminacion,20,15,True,11.08,3.324
EQ-00713,VIV-00230,Refrigeracion,1,180,True,24.0,4.32
EQ-00714,VIV-00230,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00715,VIV-00231,Iluminacion,17,15,True,9.1,2.3205
EQ-00716,VIV-00231,Refrigeracion,1,350,False,24.0,8.4
EQ-00717,VIV-00231,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00718,COM-00232,Iluminacion,40,15,True,7.18,4.308
EQ-00719,COM-00232,Climatizacion,1,2200,False,9.0,19.8
EQ-00720,COM-00232,Computacion,6,150,True,8.0,7.2
EQ-00721,COM-00232,Refrigeracion,1,750,False,24.0,18.0
EQ-00722,VIV-00233,Iluminacion,14,15,True,9.05,1.9005
EQ-00723,VIV-00233,Refrigeracion,1,180,True,24.0,4.32
EQ-00724,VIV-00233,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00725,VIV-00234,Iluminacion,26,15,True,6.21,2.4219
EQ-00726,VIV-00234,Refrigeracion,1,350,False,24.0,8.4
EQ-00727,VIV-00234,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00728,VIV-00235,Iluminacion,19,15,True,10.69,3.0466
EQ-00729,VIV-00235,Refrigeracion,1,180,True,24.0,4.32
EQ-00730,VIV-00235,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00731,COM-00236,Iluminacion,31,15,True,11.37,5.287
EQ-00732,COM-00236,Climatizacion,3,2200,True,9.0,59.4
EQ-00733,COM-00236,Computacion,2,150,True,8.0,2.4
EQ-00734,VIV-00237,Iluminacion,27,15,True,9.52,3.8556
EQ-00735,VIV-00237,Refrigeracion,1,350,False,24.0,8.4
EQ-00736,VIV-00237,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00737,VIV-00238,Iluminacion,28,15,True,6.15,2.583
EQ-00738,VIV-00238,Refrigeracion,1,350,False,24.0,8.4
EQ-00739,VIV-00238,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00740,VIV-00239,Iluminacion,20,15,True,10.7,3.21
EQ-00741,VIV-00239,Refrigeracion,1,350,False,24.0,8.4
EQ-00742,VIV-00239,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00743,COM-00240,Iluminacion,29,15,True,7.24,3.1494
EQ-00744,COM-00240,Climatizacion,3,2200,True,9.0,59.4
EQ-00745,COM-00240,Computacion,12,150,True,8.0,14.4
EQ-00746,VIV-00241,Iluminacion,16,15,True,7.35,1.764
EQ-00747,VIV-00241,Refrigeracion,1,180,True,24.0,4.32
EQ-00748,VIV-00241,Otros / Fuerza Motriz,1,1200,False,1.5,1.8
EQ-00749,VIV-00242,Iluminacion,17,15,True,8.99,2.2924
